seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves
1,cage,79,qpFixed,1,1,0.31117,23522,118,19.165,1510,1510,0,0.000183069,0.00249477,0,0,0.00891439,0,95,66,1.24211,0,0,0,1,0,0,23515,6417495,20951
1,cage,79,qpPlain,1,1,0.32342,23522,118,19.165,1510,1510,0,0.000183069,0.00249477,0,0,0.00891439,0,95,66,1.24211,0,0,0,1,0,0,23515,8042130,23515
1,cage,79,qpAdaptive,1,1,0.183057,14429,118,19.1941,1241,1241,0,0.00016652,0.00249477,0,0,0.0145428,0.339178,95,66,1.24211,0,0,0,0.658831,0.33472,0.00644893,14421,3966949,13978
1,cage,79,qpFreeGate,1,1,6.10162,753791,1485,15.6385,1495,1495,0,0.00407314,0.00249477,0,0,0.00303835,0,6273,1453,0.236729,0,0,0,1,0,0,0,0,0
1,cage,79,qpFreeEnvelope,1,1,0.925625,49325,1672,30.2468,1588,1588,0,0.000722688,0.00192738,0,0,0.0498033,0.909052,7317,1627,0.228509,0,0,0,0.0504562,0.83438,0.115164,0,0,0
1,cage,79,qpEnvelope,1,1,0.124777,8901,118,19.3004,1134,1134,0,0.000145047,0.00249477,0,0,0.023485,0.305134,95,66,1.24211,0,0,0,0.69287,0.294085,0.0130454,8892,2458611,8747
1,cage,79,VAMP,1,1,0.0031715,59162,212,15.8351,9,793,0,0.00146804,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,22,isSafe,1,1,0.0484309,6568,35,13.9428,9,699,0,0.00669668,0.0016993,0,0,0,0,140,31,0.25,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,22,qpFixed,1,1,0.045049,2143,17,17.0798,1291,1291,0,0.00022362,0.00249477,0,0,0.011125,0,4,4,4.25,0,0,0,1,0,0,2143,629886,2024
1,bookshelf_tall,22,qpPlain,1,1,0.0442595,2143,17,17.0798,1291,1291,0,0.00022362,0.00249477,0,0,0.011125,0,4,4,4.25,0,0,0,1,0,0,2143,732906,2143
1,bookshelf_tall,22,qpAdaptive,1,1,0.0329601,1662,18,17.0816,1213,1213,0,0.000234718,0.00249477,0,0,0.0143426,0.205174,4,4,4.5,0,0,0,0.79302,0.200963,0.00601685,1662,496334,1627
1,bookshelf_tall,22,qpFreeGate,1,1,0.222882,18241,43,13.0892,1120,1120,0,0.00670096,0.00142736,0,0,0.00390929,0,140,37,0.307143,0,0,0,1,0,0,0,0,0
1,bookshelf_tall,22,qpFreeEnvelope,1,1,0.0357891,1111,45,14.1503,741,741,0,0.00191117,8.76822e-06,0,0,0.0600484,0.971197,140,35,0.321429,0,0,0,0.00723327,0.86528,0.127486,0,0,0
1,bookshelf_tall,22,qpEnvelope,1,1,0.0230816,1105,18,17.1155,1069,1069,0,0.000247257,0.00249477,0,0,0.0215998,0.127602,4,4,4.5,0,0,0,0.868778,0.121267,0.00995475,1105,335680,1096
1,bookshelf_tall,22,VAMP,1,1,0.000558966,7340,41,13.9428,9,699,0,0.00669668,0.0016993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,47,isSafe,1,1,0.0251775,3200,18,14.8569,9,744,0,0.00838713,0.00249477,0,0,0,0,54,14,0.333333,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,47,qpFixed,1,1,0.0735409,3442,28,20.3105,1801,1801,0,0.000655644,0.00249477,0,0,0.0098419,0,10,10,2.8,0,0,0,1,0,0,3441,984585,3055
1,bookshelf_tall,47,qpPlain,1,1,0.0971774,3442,28,20.3105,1801,1801,0,0.000655644,0.00249477,0,0,0.0098419,0,10,10,2.8,0,0,0,1,0,0,3441,1176822,3441
1,bookshelf_tall,47,qpAdaptive,1,1,0.0473417,2511,28,20.3309,1451,1451,0,0.000657403,0.00249477,0,0,0.0138057,0.403027,10,10,2.8,0,0,0,0.593787,0.398248,0.00796495,2511,698514,2449
1,bookshelf_tall,47,qpFreeGate,1,1,0.23774,20272,44,14.6862,1890,1890,0,0.000340711,0.00249477,0,0,0.00354617,0,159,37,0.27673,0,0,0,1,0,0,0,0,0
1,bookshelf_tall,47,qpFreeEnvelope,1,1,0.0371441,1186,48,19.0559,1029,1029,0,0.000451822,0.00249477,0,0,0.0661856,0.885329,156,35,0.307692,0,0,0,0.081287,0.800169,0.118544,0,0,0
1,bookshelf_tall,47,qpEnvelope,1,1,0.0514353,1895,30,19.3564,1299,1299,0,0.00029526,0.00249477,0,0,0.0176989,0.166755,10,9,3,0,0,0,0.830079,0.160422,0.00949868,1895,538336,1873
