seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited
1,bookshelf_tall,1,qpFixed,1,1,0.00276645,899,9,11.0158,754,754,0,0.00298764,0.00249477,0,0,0.0143123,0,2,2,4.5,0,0,0,1,0,0
1,bookshelf_tall,2,qpFixed,1,1,0.00314065,1070,10,10.8222,827,827,0,0.00293893,0.00249477,0,0,0.0122512,0,2,2,5,0,0,0,1,0,0
1,bookshelf_thin,1,qpFixed,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,2,qpFixed,1,1,0.0157965,5663,36,23.2354,1944,1944,0,0.000554037,0.00249477,0,0,0.0103106,0,22,15,1.63636,0,0,0,1,0,0
1,table_under_pick,1,qpFixed,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,2,qpFixed,1,1,0.00372411,1186,12,10.1689,851,851,4,-0.00128696,0.00249477,0,0,0.0122538,0,4,4,3,0,0,0,1,0,0
1,bookshelf_small,1,qpFixed,1,1,0.000951947,400,6,6.29068,401,401,0,0.00410164,0.00249477,0,0,0.0157267,0,1,1,6,0,0,0,1,0,0
1,bookshelf_small,2,qpFixed,1,0,5.00029,1940681,3601,0,0,0,0,inf,inf,0,0,0.00541808,0,9455,3490,0.380857,0,0,0,1,0,0
1,box,1,qpFixed,1,1,0.00182933,478,6,5.98481,494,494,0,0.00294893,0.00249477,0,0,0.0125205,0,1,1,6,0,0,0,1,0,0
1,box,2,qpFixed,1,1,0.00450983,1455,14,9.96719,662,662,0,0.00304142,0.00249477,0,0,0.012961,0,4,4,3.5,0,0,0,1,0,0
1,table_pick,1,qpFixed,1,1,0.00183417,637,7,8.40227,638,638,0,0.00297606,0.00249477,0,0,0.0131904,0,1,1,7,0,0,0,1,0,0
1,table_pick,2,qpFixed,1,1,0.00744586,2654,24,15.9533,1212,1212,0,0.00296624,0.00249477,0,0,0.0114674,0,7,7,3.42857,0,0,0,1,0,0
1,cage,1,qpFixed,1,1,0.0332799,11406,65,18.6353,1285,1285,0,0.000198559,0.00249477,0,0,0.01002,0,46,34,1.41304,0,0,0,1,0,0
1,cage,2,qpFixed,1,1,0.0291095,10145,63,22.8259,1923,1923,1,-0.000673066,0.00249477,0,0,0.0101138,0,42,34,1.5,0,0,0,1,0,0
