seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,2,isSafe,1,1,0.012397,2647,15,13.3133,8,667,0,0.00110814,0.00249477,0,0,0,0,56,11,0.267857,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,2,qpFixed,1,1,0.0272956,2077,25,17.6019,1442,1442,0,0.000607511,0.00249477,0,0,0.0111985,0,5,5,5,0,0,0,1,0,0,2077,565500,1884,0,1884
1,bookshelf_tall,2,qpPlain,1,1,0.0282691,2077,25,17.6019,1442,1442,0,0.000607511,0.00249477,0,0,0.0111985,0,5,5,5,0,0,0,1,0,0,2077,710334,2077,0,1884
1,bookshelf_tall,2,qpAdaptive,1,1,0.0177775,1326,26,17.607,1235,1235,0,0.000619963,0.00249477,0,0,0.0175663,0.267722,5,5,5.2,0,0,0,0.726998,0.260181,0.0128205,1326,363956,1298,0,1298
1,bookshelf_tall,2,qpFreeGate,1,1,0.0664952,9298,77,17.343,1203,1203,0,0.00931366,0.00249477,0,0,0.0133178,0,293,70,0.262799,0,0,0,1,0,0,9298,2804899,0,325,0
1,bookshelf_tall,2,qpFreeEnvelope,1,1,0.00349603,226,31,18.6013,953,953,0,0.00931366,0.00249477,0,0,0.203646,0.469027,109,24,0.284404,0,0,0,0,0.839623,0.160377,226,67859,0,120,0
1,bookshelf_tall,2,qpEnvelope,1,1,0.00761666,523,10,10.6356,659,659,0,0.000714936,0.00249477,0,0,0.0250395,0.112811,2,2,5,0,0,0,0.885277,0.10325,0.0114723,523,155042,511,0,511
1,bookshelf_tall,2,VAMP,1,1,0.000121921,2977,17,13.3133,8,667,0,0.00110814,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,28,isSafe,1,1,0.0251345,5372,27,13.2322,8,663,0,0.00135713,0.00249477,0,0,0,0,80,23,0.3375,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,28,qpFixed,1,1,0.00926531,757,7,8.63142,684,684,0,0.00690802,0.00249477,0,0,0.0121645,0,2,2,3.5,0,0,0,1,0,0,757,191061,385,0,385
1,bookshelf_tall,28,qpPlain,1,1,0.00970189,757,7,8.63142,684,684,0,0.00690802,0.00249477,0,0,0.0121645,0,2,2,3.5,0,0,0,1,0,0,757,258894,757,0,385
1,bookshelf_tall,28,qpAdaptive,1,1,0.00196035,215,7,8.63148,505,505,0,0.00690802,0.00249477,0,0,0.0437685,0.809302,2,2,3.5,0,0,0,0.181395,0.790698,0.027907,215,56547,170,0,170
1,bookshelf_tall,28,qpFreeGate,1,1,0.050238,6830,59,15.3596,1192,1192,0,0.00690802,0.00249477,0,0,0.0131711,0,268,55,0.220149,0,0,0,1,0,0,6830,2032583,0,301,0
1,bookshelf_tall,28,qpFreeEnvelope,1,1,0.00727353,485,60,16.3146,838,838,0,0.00690802,0.00249477,0,0,0.189003,0.381443,268,57,0.223881,0,0,0,0,0.860215,0.139785,485,146649,0,299,0
1,bookshelf_tall,28,qpEnvelope,1,1,0.00110763,98,7,8.63347,464,464,0,0.00690802,0.00249477,0,0,0.0957114,0.683673,2,2,3.5,0,0,0,0.316327,0.632653,0.0510204,98,26069,76,0,76
1,bookshelf_tall,28,VAMP,1,1,0.000263111,9424,37,15.7043,9,787,0,0.00280174,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,52,isSafe,1,1,0.102565,21493,111,10.5979,7,531,0,0.00694933,0.00249477,0,0,0,0,546,107,0.203297,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,52,qpFixed,1,1,0.0185674,1342,14,10.7917,942,942,0,0.000405157,0.00249477,0,0,0.0108265,0,3,3,4.66667,0,0,0,1,0,0,1341,392733,923,0,923
1,bookshelf_tall,52,qpPlain,1,1,0.0182072,1342,14,10.7917,942,942,0,0.000405157,0.00249477,0,0,0.0108265,0,3,3,4.66667,0,0,0,1,0,0,1341,458622,1341,0,923
1,bookshelf_tall,52,qpAdaptive,1,1,0.0100947,727,14,10.7966,801,801,0,0.000406347,0.00249477,0,0,0.0199902,0.160935,3,3,4.66667,0,0,0,0.836088,0.150138,0.0137741,726,225945,692,0,692
1,bookshelf_tall,52,qpFreeGate,1,1,0.220251,29784,258,11.6736,800,800,0,0.00727693,0.00249477,0,0,0.013193,0,1130,253,0.228319,0,0,0,1,0,0,29784,8952327,0,1251,0
1,bookshelf_tall,52,qpFreeEnvelope,1,1,0.0388343,2467,346,26.5294,1358,1358,0,0.00665447,0.00249477,0,0,0.197396,0.369274,1390,338,0.248921,0,0,0,0,0.803943,0.196057,2467,762784,0,1554,0
1,bookshelf_tall,52,qpEnvelope,1,1,0.00684266,489,15,10.8205,707,707,0,0.000444296,0.00249477,0,0,0.02975,0.231084,3,3,5,0,0,0,0.766393,0.206967,0.0266393,488,151677,472,0,472
1,bookshelf_tall,52,VAMP,1,1,0.000883244,28590,112,10.5979,7,531,0,0.00694933,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,77,isSafe,1,1,0.0405117,8135,43,14.0116,9,702,0,0.00224862,0.00249477,0,0,0,0,144,39,0.298611,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,77,qpFixed,1,1,0.0209518,1502,17,12.9399,1096,1096,0,0.000362795,0.00249477,0,0,0.009983,0,4,3,4.25,0,0,0,1,0,0,1502,432640,1219,0,1219
1,bookshelf_tall,77,qpPlain,1,1,0.0208915,1502,17,12.9399,1096,1096,0,0.000362795,0.00249477,0,0,0.009983,0,4,3,4.25,0,0,0,1,0,0,1502,513684,1502,0,1219
1,bookshelf_tall,77,qpAdaptive,1,1,0.0134715,949,18,12.9948,897,897,0,0.000355339,0.00249477,0,0,0.0158509,0.149631,4,3,4.5,0,0,0,0.844046,0.141201,0.0147524,949,283886,909,0,909
1,bookshelf_tall,77,qpFreeGate,1,1,0.177383,24042,214,27.0917,1913,1913,0,0.00962253,0.00249477,0,0,0.0135813,0,958,208,0.223382,0,0,0,1,0,0,24042,7230371,0,1073,0
1,bookshelf_tall,77,qpFreeEnvelope,1,1,0.019852,1277,175,19.0137,977,977,0,0.00962253,0.00249477,0,0,0.196333,0.367267,718,170,0.243733,0,0,0,0,0.821656,0.178344,1277,389527,0,806,0
1,bookshelf_tall,77,qpEnvelope,1,1,0.0114576,773,18,13.0823,835,835,0,0.000325252,0.00249477,0,0,0.019503,0.0918499,4,3,4.5,0,0,0,0.904269,0.0776197,0.0181113,773,230647,757,0,757
1,bookshelf_tall,77,VAMP,1,1,0.000321308,9657,44,14.0116,9,702,0,0.00224862,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,3,isSafe,1,1,0.00666101,1054,8,10.2306,7,513,0,0.00361996,0.00249477,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,3,qpFixed,1,1,0.00900295,589,7,8.51825,590,590,0,0.00544607,0.00249477,0,0,0.0144622,0,1,1,7,0,0,0,1,0,0,589,153790,113,0,113
1,bookshelf_thin,3,qpPlain,1,1,0.00929387,589,7,8.51825,590,590,0,0.00544607,0.00249477,0,0,0.0144622,0,1,1,7,0,0,0,1,0,0,589,201438,589,0,113
1,bookshelf_thin,3,qpAdaptive,1,1,0.00104831,89,7,8.51881,468,468,0,0.00544607,0.00249477,0,0,0.0957169,0.831461,1,1,7,0,0,0,0.168539,0.775281,0.0561798,89,23896,40,0,40
1,bookshelf_thin,3,qpFreeGate,1,1,0.16225,18324,159,19.4956,1426,1426,0,0.00544607,0.00249477,0,0,0.0135536,0,535,154,0.297196,0,0,0,1,0,0,18324,5415894,0,606,0
1,bookshelf_thin,3,qpFreeEnvelope,1,1,0.0269836,1363,207,19.0112,972,972,0,0.00544607,0.00249477,0,0,0.23077,0.404255,721,202,0.287101,0,0,0,0,0.796733,0.203267,1363,399325,0,812,0
1,bookshelf_thin,3,qpEnvelope,1,1,0.000546379,33,7,8.52332,442,442,0,0.00544607,0.00249477,0,0,0.258282,0.939394,1,1,7,0,0,0,0.0606061,0.787879,0.151515,33,8901,14,0,14
1,bookshelf_thin,3,VAMP,1,1,4.4298e-05,526,8,10.2306,7,513,0,0.00361996,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,27,isSafe,1,1,0.00932681,1419,9,13.8154,8,692,0,0.00389125,0.00249477,0,0,0,0,19,5,0.473684,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,27,qpFixed,1,1,0.0508563,3015,21,16.6055,1550,1550,0,0.000254867,0.00249477,0,0,0.0087618,0,10,9,2.1,0,0,0,1,0,0,3014,858032,2518,0,2518
1,bookshelf_thin,27,qpPlain,1,1,0.0513299,3015,21,16.6055,1550,1550,0,0.000254867,0.00249477,0,0,0.0087618,0,10,9,2.1,0,0,0,1,0,0,3014,1030788,3014,0,2518
1,bookshelf_thin,27,qpAdaptive,1,1,0.0334819,2036,21,16.6219,1261,1261,0,0.000254102,0.00249477,0,0,0.0131715,0.246071,10,9,2.1,0,0,0,0.751473,0.242141,0.00638507,2036,587029,1946,0,1946
1,bookshelf_thin,27,qpFreeGate,1,1,0.030591,3345,28,13.0691,966,966,0,0.00389125,0.00249477,0,0,0.0131529,0,124,24,0.225806,0,0,0,1,0,0,3345,963533,0,130,0
1,bookshelf_thin,27,qpFreeEnvelope,1,1,0.0047345,247,31,16.113,827,827,0,0.00389125,0.00249477,0,0,0.178861,0.408907,130,26,0.238462,0,0,0,0.0194175,0.84466,0.135922,247,73158,0,144,0
1,bookshelf_thin,27,qpEnvelope,1,1,0.023948,1395,22,16.6887,1205,1205,0,0.000254671,0.00249477,0,0,0.0193564,0.207168,10,9,2.2,0,0,0,0.792115,0.195699,0.0121864,1395,406101,1364,0,1364
1,bookshelf_thin,27,VAMP,1,1,5.763e-05,1231,9,13.8154,8,692,0,0.00389125,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,51,isSafe,1,1,0.00903781,1349,9,11.1726,7,560,0,0.000643335,0.00249477,0,0,0,0,16,5,0.5625,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,51,qpFixed,1,1,0.0115197,663,10,8.50144,664,664,0,0.00106747,0.00249477,0,0,0.0128227,0,1,1,10,0,0,0,1,0,0,663,169395,623,0,623
1,bookshelf_thin,51,qpPlain,1,1,0.0109826,663,10,8.50144,664,664,0,0.00106747,0.00249477,0,0,0.0128227,0,1,1,10,0,0,0,1,0,0,663,226746,663,0,623
1,bookshelf_thin,51,qpAdaptive,1,1,0.0047364,341,11,8.51738,581,581,0,0.00106641,0.00249477,0,0,0.0249776,0.457478,1,1,11,0,0,0,0.530792,0.442815,0.026393,341,86707,331,0,331
1,bookshelf_thin,51,qpFreeGate,1,1,0.0529108,5834,52,17.6623,1269,1269,0,0.0070652,0.00249477,0,0,0.0137883,0,172,44,0.302326,0,0,0,1,0,0,5834,1741317,0,200,0
1,bookshelf_thin,51,qpFreeEnvelope,1,1,0.00656387,335,51,12.2777,627,627,0,0.0070652,0.00249477,0,0,0.213561,0.435821,162,47,0.314815,0,0,0,0.0135135,0.831081,0.155405,335,98486,0,187,0
1,bookshelf_thin,51,qpEnvelope,1,1,0.00549614,340,16,14.3347,832,832,0,0.000174438,0.00249477,0,0,0.0656544,0.547059,5,5,3.2,0,0,0,0.440476,0.520833,0.0386905,336,91505,326,0,326
1,bookshelf_thin,51,VAMP,1,1,6.4835e-05,1214,9,11.1726,7,560,0,0.000643335,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,75,isSafe,1,1,0.0350085,5503,29,13.4887,8,676,0,0.00494636,0.00249477,0,0,0,0,95,25,0.305263,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,75,qpFixed,1,1,0.0367296,2192,16,12.8054,1114,1114,0,0.000877479,0.00249477,0,0,0.0104965,0,6,5,2.66667,0,0,0,1,0,0,2191,625746,1780,0,1780
1,bookshelf_thin,75,qpPlain,1,1,0.0372375,2192,16,12.8054,1114,1114,0,0.000877479,0.00249477,0,0,0.0104965,0,6,5,2.66667,0,0,0,1,0,0,2191,749322,2191,0,1780
1,bookshelf_thin,75,qpAdaptive,1,1,0.0194373,1307,16,12.795,885,885,0,0.000877476,0.00249477,0,0,0.0177024,0.431523,6,5,2.66667,0,0,0,0.564652,0.427697,0.00765111,1307,381259,1237,0,1237
1,bookshelf_thin,75,qpFreeGate,1,1,0.100597,11292,96,15.4601,1096,1096,0,0.00509919,0.00249477,0,0,0.0134409,0,356,92,0.269663,0,0,0,1,0,0,11292,3316598,0,398,0
1,bookshelf_thin,75,qpFreeEnvelope,1,1,0.0140523,702,106,16.3519,834,834,0,0.00509919,0.00249477,0,0,0.237012,0.425926,356,102,0.297753,0,0,0,0.00664452,0.800664,0.192691,702,206975,0,401,0
1,bookshelf_thin,75,qpEnvelope,1,1,0.0108233,691,16,12.681,772,772,0,0.000880122,0.00249477,0,0,0.033334,0.392185,6,5,2.66667,0,0,0,0.602026,0.376266,0.0217077,691,201021,669,0,669
1,bookshelf_thin,75,VAMP,1,1,0.000307276,6641,40,12.9478,8,649,0,0.000650069,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,100,isSafe,1,1,0.0333718,5253,28,12.566,8,630,0,0.00544726,0.00249477,0,0,0,0,78,24,0.358974,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,100,qpFixed,1,1,0.0383103,2410,15,9.16246,634,634,0,0.00586645,0.00249477,0,0,0.0101936,0,8,6,1.875,0,0,0,1,0,0,2410,529709,1624,0,1624
1,bookshelf_thin,100,qpPlain,1,1,0.0406281,2410,15,9.16246,634,634,0,0.00586645,0.00249477,0,0,0.0101936,0,8,6,1.875,0,0,0,1,0,0,2410,824220,2410,0,1624
1,bookshelf_thin,100,qpAdaptive,1,1,0.0223097,1370,15,9.17139,513,513,0,0.00586645,0.00249477,0,0,0.017925,0.221168,8,6,1.875,0,0,0,0.775912,0.215328,0.00875912,1370,297684,1315,0,1315
1,bookshelf_thin,100,qpFreeGate,1,1,0.161912,18140,161,18.3311,1348,1348,0,0.00584372,0.00249477,0,0,0.0137045,0,596,157,0.270134,0,0,0,1,0,0,18140,5378395,0,673,0
