seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,14,isSafe,1,1,0.0733086,9909,50,10.9054,7,547,0,0.00380205,0.00249477,0,0,0,0,202,46,0.247525,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,14,qpFixed,1,1,0.0104866,524,6,7.5939,525,525,0,0.00444586,0.00249477,0,0,0.0144922,0,1,1,6,0,0,0,1,0,0,524,145218,195,0,195
1,bookshelf_tall,14,qpPlain,1,1,0.0106838,524,6,7.5939,525,525,0,0.00444586,0.00249477,0,0,0.0144922,0,1,1,6,0,0,0,1,0,0,524,179208,524,0,195
1,bookshelf_tall,14,qpAdaptive,1,1,0.00300806,171,6,7.59354,455,455,0,0.00444586,0.00249477,0,0,0.0444067,0.538012,1,1,6,0,0,0,0.461988,0.51462,0.0233918,171,51667,130,0,130
1,bookshelf_tall,14,qpFreeGate,1,1,0.145068,12317,108,14.5563,1029,1029,0,0.00444586,0.00249477,0,0,0.0135547,0,382,102,0.282723,0,0,0,1,0,0,12317,3668545,0,438,0
1,bookshelf_tall,14,qpFreeEnvelope,1,1,0.0400513,1741,211,15.6226,798,798,0,0.00444586,0.00249477,0,0,0.180404,0.398047,884,206,0.238688,0,0,0,0.0819022,0.775429,0.142668,1741,529918,0,984,0
1,bookshelf_tall,14,qpEnvelope,1,1,0.000926489,41,7,7.61689,403,403,0,0.00444586,0.00249477,0,0,0.185778,0.780488,1,1,7,0,0,0,0.195122,0.682927,0.121951,41,12385,30,0,30
1,bookshelf_tall,14,VAMP,1,1,0.000837581,11654,52,10.9054,7,547,0,0.00380205,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,40,isSafe,1,1,0.093707,11366,58,14.1429,9,709,0,0.00304535,0.00216317,0,0,0,0,294,54,0.197279,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,40,qpFixed,1,1,0.0520889,2326,15,10.1281,850,850,0,0.00567038,0.00249477,0,0,0.0100093,0,8,7,1.875,0,0,0,1,0,0,2326,697389,1757,0,1757
1,bookshelf_tall,40,qpPlain,1,1,0.052361,2326,15,10.1281,850,850,0,0.00567038,0.00249477,0,0,0.0100093,0,8,7,1.875,0,0,0,1,0,0,2326,795492,2326,0,1757
1,bookshelf_tall,40,qpAdaptive,1,1,0.0291594,1312,15,10.1867,640,640,0,0.00567038,0.00249477,0,0,0.017795,0.233232,8,7,1.875,0,0,0,0.764482,0.227134,0.00838415,1312,412657,1240,0,1240
1,bookshelf_tall,40,qpFreeGate,1,1,1.33316,104423,1041,29.461,2128,2128,0,0.00698505,0.00249477,0,0,0.0130457,0,5632,1033,0.184837,0,0,0,1,0,0,104423,31594987,0,6158,0
1,bookshelf_tall,40,qpFreeEnvelope,1,1,0.0527251,2127,293,16.7158,859,859,0,0.00689105,0.00249477,0,0,0.194299,0.360132,1225,288,0.239184,0,0,0,0,0.799479,0.200521,2127,646627,0,1359,0
1,bookshelf_tall,40,qpEnvelope,1,1,0.0195653,868,15,10.1785,553,553,0,0.00510998,0.00249477,0,0,0.0267692,0.269585,8,7,1.875,0,0,0,0.730415,0.254608,0.014977,868,272743,839,0,839
1,bookshelf_tall,40,VAMP,1,1,0.000979703,16215,63,14.1429,9,709,0,0.00304535,0.00216317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,64,isSafe,1,1,0.0741378,9815,47,15.0185,9,752,0,0.00183406,0.00249477,0,0,0,0,183,43,0.256831,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,64,qpFixed,1,1,0.00725327,361,5,5.21594,362,362,0,0.00256155,0.00249477,0,0,0.0144486,0,1,1,5,0,0,0,1,0,0,361,99657,177,0,177
1,bookshelf_tall,64,qpPlain,1,1,0.00762926,361,5,5.21594,362,362,0,0.00256155,0.00249477,0,0,0.0144486,0,1,1,5,0,0,0,1,0,0,361,123462,361,0,177
1,bookshelf_tall,64,qpAdaptive,1,1,0.00280414,153,5,5.21416,331,331,0,0.00256155,0.00249477,0,0,0.0340795,0.444444,1,1,5,0,0,0,0.555556,0.424837,0.0196078,153,45475,137,0,137
1,bookshelf_tall,64,qpFreeGate,1,1,0.803092,66106,608,24.2705,1805,1805,0,0.00297069,0.00249477,0,0,0.0131253,0,2683,603,0.226612,0,0,0,1,0,0,66106,19797838,0,2963,0
1,bookshelf_tall,64,qpFreeEnvelope,1,1,0.110073,4666,656,11.85,608,608,0,0.00297069,0.00249477,0,0,0.189583,0.352336,2678,653,0.244959,0,0,0,0.0259587,0.763422,0.210619,4666,1400762,0,2971,0
1,bookshelf_tall,64,qpEnvelope,1,1,0.0015199,79,6,5.23386,298,298,0,0.00256155,0.00249477,0,0,0.0662514,0.531646,1,1,6,0,0,0,0.443038,0.506329,0.0506329,79,23425,71,0,71
1,bookshelf_tall,64,VAMP,1,1,0.000759526,14619,50,15.0185,9,752,0,0.00183406,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,89,isSafe,1,1,0.00934649,1233,9,12.1034,8,607,0,0.00835207,0.00249477,0,0,0,0,6,4,1.5,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,89,qpFixed,1,1,0.0381692,1815,11,13.0257,987,987,0,0.00353033,0.00249477,0,0,0.0105335,0,6,4,1.83333,0,0,0,1,0,0,1814,512160,1150,0,1150
1,bookshelf_tall,89,qpPlain,1,1,0.0391593,1815,11,13.0257,987,987,0,0.00353033,0.00249477,0,0,0.0105335,0,6,4,1.83333,0,0,0,1,0,0,1814,620388,1814,0,1150
1,bookshelf_tall,89,qpAdaptive,1,1,0.0238856,1241,15,13.7716,1024,1024,0,0.00111352,0.00249477,0,0,0.0156078,0.435133,5,4,3,0,0,0,0.560936,0.433414,0.00564972,1239,369701,1190,0,1190
