seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,6,isSafe,1,1,0.0194,2249,13,9.7909,6,491,0,0.00654072,0.00249477,0,0,0,0,22,9,0.590909,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,6,qpFixed,1,1,0.0103908,589,6,6.75816,590,590,0,0.00612215,0.00249477,0,0,0.011474,0,1,1,6,0,0,0,1,0,0,589,171950,213,0,213
1,bookshelf_tall,6,qpPlain,1,1,0.00744935,589,6,6.75816,590,590,0,0.00612215,0.00249477,0,0,0.011474,0,1,1,6,0,0,0,1,0,0,589,201438,589,0,213
1,bookshelf_tall,6,qpAdaptive,1,1,0.000919339,104,6,6.75861,391,391,0,0.00612215,0.00249477,0,0,0.0649866,0.875,1,1,6,0,0,0,0.105769,0.855769,0.0384615,104,31838,62,0,62
1,bookshelf_tall,6,qpFreeGate,1,1,0.102203,14302,121,10.8568,779,779,0,0.00545378,0.00249477,0,0,0.0139086,0,470,117,0.257447,0,0,0,1,0,0,14302,4248558,0,526,0
1,bookshelf_tall,6,qpFreeEnvelope,1,1,0.0155671,1014,130,22.0895,1130,1130,0,0.00545513,0.00249477,0,0,0.198428,0.459566,464,125,0.280172,0,0,0,0.0585859,0.79596,0.145455,1014,305468,0,519,0
1,bookshelf_tall,6,qpEnvelope,1,1,0.000436067,27,6,6.76909,350,350,0,0.00618212,0.00249477,0,0,0.250707,1,1,1,6,0,0,0,0,0.851852,0.148148,27,8100,14,0,14
1,bookshelf_tall,6,VAMP,1,1,8.2319e-05,1493,13,9.7909,6,491,0,0.00654072,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,32,isSafe,1,1,0.243725,52314,274,16.8753,10,845,0,0.000651429,0.00249477,0,0,0,0,1829,268,0.149809,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,32,qpFixed,1,1,0.0164346,1220,11,9.79172,810,810,0,0.00267135,0.00249477,0,0,0.0102745,0,3,3,3.66667,0,0,0,1,0,0,1220,365803,964,0,964
1,bookshelf_tall,32,qpPlain,1,1,0.0165573,1220,11,9.79172,810,810,0,0.00267135,0.00249477,0,0,0.0102745,0,3,3,3.66667,0,0,0,1,0,0,1220,417240,1220,0,964
1,bookshelf_tall,32,qpAdaptive,1,1,0.00976912,773,11,9.79473,685,685,0,0.00265931,0.00249477,0,0,0.0162228,0.301423,3,3,3.66667,0,0,0,0.69599,0.297542,0.00646831,773,239766,677,0,677
1,bookshelf_tall,32,qpFreeGate,1,1,0.720179,95606,909,20.727,1538,1538,0,0.00597118,0.00249477,0,0,0.0129364,0,5121,900,0.177504,0,0,0,1,0,0,95606,28982606,0,5599,0
1,bookshelf_tall,32,qpFreeEnvelope,1,1,0.112029,7364,920,16.9687,880,880,0,0.00597095,0.00249477,0,0,0.161526,0.319256,4527,915,0.203225,0,0,0,0.00379587,0.806833,0.189372,7364,2343787,0,4993,0
1,bookshelf_tall,32,qpEnvelope,1,1,0.00651897,466,11,9.81757,570,570,0,0.00279782,0.00249477,0,0,0.0269689,0.276824,3,3,3.66667,0,0,0,0.723176,0.263948,0.0128755,466,144655,437,0,437
1,bookshelf_tall,32,VAMP,1,1,0.00116342,32897,120,13.8222,8,693,0,7.68936e-06,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,56,isSafe,1,1,0.0135689,2836,16,7.05137,5,354,0,0.00699115,0.00249477,0,0,0,0,28,12,0.571429,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,56,qpFixed,1,1,0.0160198,1227,9,6.3489,608,608,0,0.00162356,0.00249477,0,0,0.0100965,0,4,4,2.25,0,0,0,1,0,0,1227,327815,800,0,800
1,bookshelf_tall,56,qpPlain,1,1,0.0166329,1227,9,6.3489,608,608,0,0.00162356,0.00249477,0,0,0.0100965,0,4,4,2.25,0,0,0,1,0,0,1227,419634,1227,0,800
1,bookshelf_tall,56,qpAdaptive,1,1,0.00443115,409,9,6.37637,413,413,0,0.0016172,0.00249477,0,0,0.0303162,0.640587,4,4,2.25,0,0,0,0.356968,0.625917,0.0171149,409,119472,359,0,359
1,bookshelf_tall,56,qpFreeGate,1,1,0.0608885,8183,76,16.4087,1112,1112,0,0.0034399,0.00249477,0,0,0.0140567,0,210,70,0.361905,0,0,0,1,0,0,8183,2412892,0,244,0
1,bookshelf_tall,56,qpFreeEnvelope,1,1,0.00781802,443,76,20.314,1039,1039,0,0.00344017,0.00249477,0,0,0.263284,0.469526,205,70,0.370732,0,0,0,0,0.793269,0.206731,443,135580,0,235,0
1,bookshelf_tall,56,qpEnvelope,1,1,0.00183993,149,9,6.49563,362,362,0,0.00144382,0.00249477,0,0,0.0840744,0.691275,4,4,2.25,0,0,0,0.302013,0.644295,0.0536913,149,43007,134,0,134
1,bookshelf_tall,56,VAMP,1,1,9.1278e-05,2499,16,7.05137,5,354,0,0.00699115,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,81,isSafe,1,1,0.030869,6466,34,16.4036,10,822,0,7.14679e-05,0.00249477,0,0,0,0,94,30,0.361702,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,81,qpFixed,1,1,0.016693,1260,13,13.0306,1031,1031,0,0.000342515,0.00249477,0,0,0.0109464,0,3,3,4.33333,0,0,0,1,0,0,1260,368047,710,0,710
1,bookshelf_tall,81,qpPlain,1,1,0.0167099,1260,13,13.0306,1031,1031,0,0.000342515,0.00249477,0,0,0.0109464,0,3,3,4.33333,0,0,0,1,0,0,1260,430920,1260,0,710
1,bookshelf_tall,81,qpAdaptive,1,1,0.00580073,461,13,13.0376,793,793,0,0.000316787,0.00249477,0,0,0.0299038,0.403471,3,3,4.33333,0,0,0,0.59436,0.383948,0.021692,461,140825,426,0,426
1,bookshelf_tall,81,qpFreeGate,1,1,0.262657,34844,308,14.5984,1044,1044,0,0.00752673,0.00249477,0,0,0.0131545,0,1388,304,0.221902,0,0,0,1,0,0,34844,10493110,0,1535,0
1,bookshelf_tall,81,qpFreeEnvelope,1,1,0.0380194,2409,329,22.5306,1152,1152,0,0.00752673,0.00249477,0,0,0.194224,0.361976,1373,323,0.239621,0,0,0,0,0.810502,0.189498,2409,752841,0,1533,0
1,bookshelf_tall,81,qpEnvelope,1,1,0.000618234,54,6,7.16754,389,389,0,0.00681839,0.00249477,0,0,0.132732,0.944444,1,1,6,0,0,0,0.0555556,0.87037,0.0740741,54,16705,43,0,43
1,bookshelf_tall,81,VAMP,1,1,0.000222395,5559,35,15.0317,9,753,0,6.26909e-05,0.00112035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,7,isSafe,1,1,0.268481,42063,198,17.8033,10,892,0,0.000285294,0.00188764,0,0,0,0,958,195,0.206681,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,7,qpFixed,1,1,0.00714392,443,6,6.36501,444,444,0,0.00384889,0.00249477,0,0,0.014368,0,1,1,6,0,0,0,1,0,0,443,122087,135,0,135
1,bookshelf_thin,7,qpPlain,1,1,0.00718101,443,6,6.36501,444,444,0,0.00384889,0.00249477,0,0,0.014368,0,1,1,6,0,0,0,1,0,0,443,151506,443,0,135
1,bookshelf_thin,7,qpAdaptive,1,1,0.00261887,163,6,6.36501,383,383,0,0.00384889,0.00249477,0,0,0.0390491,0.159509,1,1,6,0,0,0,0.834356,0.141104,0.0245399,163,49770,135,0,135
1,bookshelf_thin,7,qpFreeGate,1,1,1.2882,138956,1392,17.5385,1271,1271,0,0.00563974,0.00249477,0,0,0.0130595,0,7132,1388,0.195177,0,0,0,1,0,0,138956,41815745,0,7749,0
1,bookshelf_thin,7,qpFreeEnvelope,1,1,0.126222,6444,925,19.1661,980,980,0,0.00563974,0.00249477,0,0,0.186625,0.328988,3887,920,0.237973,0,0,0,0,0.770099,0.229901,6444,1989487,0,4317,0
1,bookshelf_thin,7,qpEnvelope,1,1,0.00164815,106,6,6.36712,368,368,0,0.00390017,0.00249477,0,0,0.0600671,0.386792,1,1,6,0,0,0,0.613208,0.349057,0.0377358,106,32528,95,0,95
1,bookshelf_thin,7,VAMP,1,1,0.0024827,66043,206,19.8135,11,992,0,0.000294181,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,31,isSafe,1,1,0.0527092,8001,42,16.5124,10,827,0,0.010011,0.00249477,0,0,0,0,134,38,0.313433,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,31,qpFixed,1,1,0.0386935,2261,14,13.7588,1168,1168,0,0.000217235,0.00249477,0,0,0.0094917,0,7,4,2,0,0,0,1,0,0,2261,675268,1843,0,1843
1,bookshelf_thin,31,qpPlain,1,1,0.0384196,2261,14,13.7588,1168,1168,0,0.000217235,0.00249477,0,0,0.0094917,0,7,4,2,0,0,0,1,0,0,2261,773262,2261,0,1843
1,bookshelf_thin,31,qpAdaptive,1,1,0.0244257,1401,15,13.7953,983,983,0,0.000220523,0.00249477,0,0,0.0158644,0.243398,7,5,2.14286,0,0,0,0.756602,0.236974,0.00642398,1401,422286,1353,0,1353
1,bookshelf_thin,31,qpFreeGate,1,1,0.0479531,5368,48,22.2442,1558,1558,0,0.010011,0.00249477,0,0,0.0139846,0,135,43,0.355556,0,0,0,1,0,0,5368,1565557,0,155,0
1,bookshelf_thin,31,qpFreeEnvelope,1,1,0.00606977,290,52,22.3045,1134,1134,0,0.010011,0.00249477,0,0,0.273069,0.455172,135,47,0.385185,0,0,0,0,0.80303,0.19697,290,85533,0,158,0
1,bookshelf_thin,31,qpEnvelope,1,1,0.0163321,954,15,13.7927,885,885,0,0.000248591,0.00249477,0,0,0.0233285,0.209644,7,5,2.14286,0,0,0,0.789308,0.199161,0.0115304,954,287648,937,0,937
1,bookshelf_thin,31,VAMP,1,1,0.000348748,6345,39,22.1077,13,1107,0,0.00819298,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,55,isSafe,1,1,0.00981623,1568,10,9.29717,6,466,0,0.00458895,0.00249477,0,0,0,0,12,6,0.833333,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,55,qpFixed,1,1,0.0453768,2758,19,14.3373,1181,1181,0,0.000603933,0.00249477,0,0,0.00991071,0,10,8,1.9,0,0,0,1,0,0,2758,643711,2181,0,2181
1,bookshelf_thin,55,qpPlain,1,1,0.0475314,2758,19,14.3373,1181,1181,0,0.000603933,0.00249477,0,0,0.00991071,0,10,8,1.9,0,0,0,1,0,0,2758,943236,2758,0,2181
1,bookshelf_thin,55,qpAdaptive,1,1,0.0273185,1732,18,14.3324,1001,1001,0,0.000612294,0.00249477,0,0,0.0157851,0.241917,10,8,1.8,0,0,0,0.756351,0.235566,0.00808314,1732,391596,1646,0,1646
1,bookshelf_thin,55,qpFreeGate,1,1,0.473994,52004,461,16.4438,1241,1241,0,0.00945234,0.00249477,0,0,0.013223,0,2112,455,0.218277,0,0,0,1,0,0,52004,15521380,0,2329,0
1,bookshelf_thin,55,qpFreeEnvelope,1,1,0.0618541,3222,445,26.5973,1355,1355,0,0.00940746,0.00249477,0,0,0.198859,0.363439,1833,440,0.242771,0,0,0,0.00338983,0.800847,0.195763,3222,966095,0,2042,0
1,bookshelf_thin,55,qpEnvelope,1,1,0.0717984,3473,27,14.0754,888,888,0,0.00059059,0.00249477,0,0,0.0138514,0.0524043,24,15,1.125,0,0,0,0.947581,0.0478111,0.00460829,3472,755704,3442,0,3442
1,bookshelf_thin,55,VAMP,1,1,7.2892e-05,1021,10,9.29717,6,466,0,0.00458895,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,80,isSafe,1,1,0.0996577,14738,68,9.74335,6,489,0,0.00649555,0.00249477,0,0,0,0,341,65,0.199413,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,80,qpFixed,1,1,0.00979233,593,7,8.04021,594,594,0,0.00120754,0.00249477,0,0,0.0135585,0,1,1,7,0,0,0,1,0,0,593,157799,253,0,253
1,bookshelf_thin,80,qpPlain,1,1,0.0106344,593,7,8.04021,594,594,0,0.00120754,0.00249477,0,0,0.0135585,0,1,1,7,0,0,0,1,0,0,593,202806,593,0,253
