seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,25,isSafe,1,1,0.0870274,11751,60,25.0083,14,1252,0,0.00156116,0.00249477,0,0,0,0,247,55,0.242915,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,25,qpFixed,1,1,0.121032,5989,35,20.366,1847,1847,0,0.000490332,0.0021471,0,0,0.00923138,0,18,17,1.94444,0,0,0,1,0,0,5989,1658148,5348,0,5348
1,bookshelf_tall,25,qpPlain,1,1,0.125761,5989,35,20.366,1847,1847,0,0.000490332,0.0021471,0,0,0.00923138,0,18,17,1.94444,0,0,0,1,0,0,5989,2048238,5989,0,5348
1,bookshelf_tall,25,qpAdaptive,1,1,0.062701,3433,36,19.1212,1318,1318,0,0.000438802,0.00249477,0,0,0.0161112,0.429071,18,17,2,0,0,0,0.568308,0.42441,0.00728226,3433,973509,3310,0,3310
1,bookshelf_tall,25,qpFreeGate,1,1,2.91286,242780,2675,23.7444,1801,1801,0,0.00156116,0.00249477,0,0,0.0129317,0,14740,2668,0.181479,0,0,0,1,0,0,242780,73375055,0,15908,0
1,bookshelf_tall,25,qpFreeEnvelope,1,1,0.0668312,2762,380,14.7943,765,765,0,0.00156116,0.00249477,0,0,0.198778,0.375453,1523,375,0.249508,0,0,0,0.00762631,0.814109,0.178265,2762,859324,0,1713,0
1,bookshelf_tall,25,qpEnvelope,1,1,0.0419388,2083,40,19.1942,1180,1180,0,0.000322337,0.00249477,0,0,0.0266529,0.347096,18,17,2.22222,0,0,0,0.650336,0.334294,0.0153698,2082,604822,2043,0,2043
1,bookshelf_tall,25,VAMP,1,1,0.000935091,11517,63,21.3918,12,1071,0,0.00156116,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,49,isSafe,1,1,0.0141,1856,11,7.7469,5,389,0,0.00702697,0.00249477,0,0,0,0,28,8,0.392857,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,49,qpFixed,1,1,0.0634668,3033,24,14.9684,1221,1221,0,0.00117976,0.00249477,0,0,0.010561,0,9,9,2.66667,0,0,0,1,0,0,3033,758628,2487,0,2487
1,bookshelf_tall,49,qpPlain,1,1,0.0673796,3033,24,14.9684,1221,1221,0,0.00117976,0.00249477,0,0,0.010561,0,9,9,2.66667,0,0,0,1,0,0,3033,1037286,3033,0,2487
