seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,13,isSafe,1,1,0.0380172,5162,28,11.1221,7,558,0,0.00524811,0.00249477,0,0,0,0,81,23,0.345679,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,13,qpFixed,1,1,0.0670279,3317,31,17.6759,1259,1259,0,0.000142149,0.000692738,0,0,0.0124024,0,9,8,3.44444,0,0,0,1,0,0,3317,877379,2617,0,2617
1,bookshelf_tall,13,qpPlain,1,1,0.0689586,3317,31,17.6759,1259,1259,0,0.000142149,0.000692738,0,0,0.0124024,0,9,8,3.44444,0,0,0,1,0,0,3317,1134414,3317,0,2617
1,bookshelf_tall,13,qpAdaptive,1,1,0.0387307,2097,29,17.6828,1172,1172,0,0.000142029,0.000687735,0,0,0.0196047,0.295184,9,8,3.22222,0,0,0,0.70434,0.285646,0.0100143,2097,545130,1974,0,1974
1,bookshelf_tall,13,qpFreeGate,1,1,0.045602,3872,35,17.8083,1321,1321,0,0.00524811,0.00249477,0,0,0.0136744,0,105,31,0.333333,0,0,0,1,0,0,3872,1140743,0,117,0
1,bookshelf_tall,13,qpFreeEnvelope,1,1,0.00648837,249,42,18.6671,953,953,0,0.00524811,0.00249477,0,0,0.244563,0.481928,107,33,0.392523,0,0,0,0.0241935,0.806452,0.169355,249,75023,0,125,0
1,bookshelf_tall,13,qpEnvelope,1,1,0.0275729,1369,28,17.7163,1068,1068,0,0.000139302,0.000636291,0,0,0.0300656,0.168006,9,8,3.11111,0,0,0,0.831264,0.151205,0.017531,1369,347871,1320,0,1320
1,bookshelf_tall,13,VAMP,1,1,0.000373808,4108,29,11.1221,7,558,0,0.00524811,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,39,isSafe,1,1,0.0247219,3203,18,18.8043,11,942,0,0.00317061,0.00249477,0,0,0,0,45,13,0.4,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,39,qpFixed,1,1,0.0107483,548,6,7.4838,549,549,0,0.00317061,0.00249477,0,0,0.0136566,0,1,1,6,0,0,0,1,0,0,548,157678,137,0,137
1,bookshelf_tall,39,qpPlain,1,1,0.0110492,548,6,7.4838,549,549,0,0.00317061,0.00249477,0,0,0.0136566,0,1,1,6,0,0,0,1,0,0,548,187416,548,0,137
1,bookshelf_tall,39,qpAdaptive,1,1,0.00177351,119,6,7.48384,436,436,0,0.00317061,0.00249477,0,0,0.0628894,0.831933,1,1,6,0,0,0,0.168067,0.798319,0.0336134,119,36274,75,0,75
1,bookshelf_tall,39,qpFreeGate,1,1,0.553287,46389,412,17.4483,1234,1234,0,0.00317061,0.00249477,0,0,0.0132977,0,1810,408,0.227624,0,0,0,1,0,0,46389,13877300,0,2012,0
1,bookshelf_tall,39,qpFreeEnvelope,1,1,0.0207706,784,112,17.1959,880,880,0,0.00317061,0.00249477,0,0,0.21735,0.434949,350,105,0.32,0,0,0,0.111399,0.73057,0.158031,784,236990,0,398,0
1,bookshelf_tall,39,qpEnvelope,1,1,0.000845848,37,6,7.48533,395,395,0,0.00317061,0.00249477,0,0,0.202306,0.837838,1,1,6,0,0,0,0.162162,0.72973,0.108108,37,11221,22,0,22
1,bookshelf_tall,39,VAMP,1,1,0.000250111,2950,19,20.8041,12,1042,0,0.00317061,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,63,isSafe,1,1,0.0146133,1943,12,8.67865,6,435,0,0.00122415,0.00249477,0,0,0,0,14,8,0.857143,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,63,qpFixed,1,1,0.0101683,487,6,6.68148,488,488,0,0.00424364,0.00249477,0,0,0.0137197,0,1,1,6,0,0,0,1,0,0,487,132936,196,0,196
1,bookshelf_tall,63,qpPlain,1,1,0.0102512,487,6,6.68148,488,488,0,0.00424364,0.00249477,0,0,0.0137197,0,1,1,6,0,0,0,1,0,0,487,166554,487,0,196
1,bookshelf_tall,63,qpAdaptive,1,1,0.00302663,169,6,6.68029,414,414,0,0.00419907,0.00249477,0,0,0.0395283,0.627219,1,1,6,0,0,0,0.372781,0.60355,0.0236686,169,52506,144,0,144
1,bookshelf_tall,63,qpFreeGate,1,1,0.351263,29162,250,17.7086,1323,1323,0,0.00546503,0.00249477,0,0,0.0132441,0,1250,246,0.2,0,0,0,1,0,0,29162,8786044,0,1363,0
1,bookshelf_tall,63,qpFreeEnvelope,1,1,0.0554144,2282,315,17.3349,883,883,0,0.00546503,0.00249477,0,0,0.186001,0.363716,1250,311,0.252,0,0,0,0.0392157,0.793541,0.167243,2282,718234,0,1415,0
1,bookshelf_tall,63,qpEnvelope,1,1,0.00140117,72,6,6.68655,372,372,0,0.00315371,0.00249477,0,0,0.0928688,0.680556,1,1,6,0,0,0,0.319444,0.625,0.0555556,72,22165,60,0,60
1,bookshelf_tall,63,VAMP,1,1,0.000133944,1328,12,8.67865,6,435,0,0.00122415,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,88,isSafe,1,1,0.00574369,758,6,7.25105,5,364,0,0.00881729,0.00249477,0,0,0,0,19,3,0.315789,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,88,qpFixed,1,1,0.043583,2063,23,9.74326,747,747,0,0.00656769,0.00249477,0,0,0.0106358,0,6,6,3.83333,0,0,0,1,0,0,2063,521517,2007,0,2007
1,bookshelf_tall,88,qpPlain,1,1,0.045335,2063,23,9.74326,747,747,0,0.00656769,0.00249477,0,0,0.0106358,0,6,6,3.83333,0,0,0,1,0,0,2063,705546,2063,0,2007
1,bookshelf_tall,88,qpAdaptive,1,1,0.0248872,1352,24,9.7543,632,632,0,0.0064823,0.00249477,0,0,0.0163016,0.454142,6,6,4,0,0,0,0.54216,0.444527,0.0133136,1352,345419,1326,0,1326
1,bookshelf_tall,88,qpFreeGate,1,1,0.0332944,2846,30,20.2618,1415,1415,0,0.00881729,0.00249477,0,0,0.0135804,0,118,23,0.254237,0,0,0,1,0,0,2846,832962,0,135,0
1,bookshelf_tall,88,qpFreeEnvelope,1,1,0.0111178,498,63,25.6108,1312,1312,0,0.00881729,0.00249477,0,0,0.169323,0.383534,266,56,0.236842,0,0,0,0,0.900524,0.0994764,498,147464,0,307,0
1,bookshelf_tall,88,qpEnvelope,1,1,0.0119481,573,23,9.86307,533,533,0,0.00558905,0.00249477,0,0,0.0387277,0.385689,6,6,3.83333,0,0,0,0.60733,0.352531,0.0401396,573,150999,566,0,566
1,bookshelf_tall,88,VAMP,1,1,8.5724e-05,1173,7,7.25105,5,364,0,0.00881729,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,14,isSafe,1,1,0.0187386,1900,12,8.42122,6,423,0,0.00585742,0.00249477,0,0,0,0,27,8,0.444444,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,14,qpFixed,1,1,0.0095136,382,6,5.83142,383,383,0,0.00263531,0.00249477,0,0,0.0152655,0,1,1,6,0,0,0,1,0,0,382,99701,159,0,159
1,bookshelf_thin,14,qpPlain,1,1,0.00968032,382,6,5.83142,383,383,0,0.00263531,0.00249477,0,0,0.0152655,0,1,1,6,0,0,0,1,0,0,382,130644,382,0,159
1,bookshelf_thin,14,qpAdaptive,1,1,0.00364433,163,6,5.84432,340,340,0,0.00264343,0.00249477,0,0,0.0358547,0.319018,1,1,6,0,0,0,0.662577,0.312883,0.0245399,163,39949,121,0,121
1,bookshelf_thin,14,qpFreeGate,1,1,0.220508,15437,142,19.1235,1362,1362,0,0.00585742,0.00249477,0,0,0.0135593,0,457,136,0.310722,0,0,0,1,0,0,15437,4562246,0,525,0
1,bookshelf_thin,14,qpFreeEnvelope,1,1,0.0264936,830,131,11.9507,617,617,0,0.00585742,0.00249477,0,0,0.236315,0.410843,432,126,0.303241,0,0,0,0,0.789474,0.210526,830,242488,0,488,0
1,bookshelf_thin,14,qpEnvelope,1,1,0.00235321,92,7,5.86814,320,320,0,0.00267627,0.00249477,0,0,0.0637841,0.228261,1,1,7,0,0,0,0.75,0.195652,0.0543478,92,22368,76,0,76
1,bookshelf_thin,14,VAMP,1,1,0.000184709,1713,13,8.42122,6,423,0,0.00585742,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,38,isSafe,1,1,0.00805863,814,7,8.00559,6,402,0,0.00857579,0.00249477,0,0,0,0,2,2,3.5,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,38,qpFixed,1,1,0.0114693,484,6,7.30089,485,485,0,0.0107741,0.00249477,0,0,0.0150845,0,1,1,6,0,0,0,1,0,0,484,110136,151,0,151
1,bookshelf_thin,38,qpPlain,1,1,0.0122551,484,6,7.30089,485,485,0,0.0107741,0.00249477,0,0,0.0150845,0,1,1,6,0,0,0,1,0,0,484,165528,484,0,151
1,bookshelf_thin,38,qpAdaptive,1,1,0.00152342,91,6,7.31304,417,417,0,0.0107753,0.00249477,0,0,0.0803631,0.835165,1,1,6,0,0,0,0.142857,0.813187,0.043956,91,22713,52,0,52
1,bookshelf_thin,38,qpFreeGate,1,1,0.0926941,6491,54,12.7267,858,858,0,0.0109246,0.00249477,0,0,0.0134314,0,228,51,0.236842,0,0,0,1,0,0,6491,1885345,0,250,0
1,bookshelf_thin,38,qpFreeEnvelope,1,1,0.0137687,442,70,12.9698,662,662,0,0.0109246,0.00249477,0,0,0.25186,0.418552,228,67,0.307018,0,0,0,0,0.794595,0.205405,442,128732,0,257,0
1,bookshelf_thin,38,qpEnvelope,1,1,0.000583935,32,6,7.32764,383,383,0,0.0109246,0.00249477,0,0,0.228989,1,1,1,6,0,0,0,0,0.875,0.125,32,8409,19,0,19
1,bookshelf_thin,38,VAMP,1,1,7.4705e-05,332,7,8.00559,6,402,0,0.00857579,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,62,isSafe,1,1,0.0885565,8792,45,19.177,11,960,0,0.00752344,0.00249477,0,0,0,0,221,40,0.20362,0,0,0,0,0,0,0,0,0,0,0
