seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,3,isSafe,1,1,0.027049,5845,32,23.9338,14,1198,0,0.0103429,8.86716e-05,0,0,0,0,95,26,0.336842,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,3,qpFixed,1,1,0.0097951,790,8,10.0115,791,791,0,0.0084489,8.42864e-05,0,0,0.0126727,0,1,1,8,0,0,0,1,0,0,790,220182,354,0,354
1,bookshelf_tall,3,qpPlain,1,1,0.0100168,790,8,10.0115,791,791,0,0.0084489,8.42864e-05,0,0,0.0126727,0,1,1,8,0,0,0,1,0,0,790,270180,790,0,354
1,bookshelf_tall,3,qpAdaptive,1,1,0.00332604,294,8,10.0143,624,624,0,0.0084489,8.00086e-05,0,0,0.0340624,0.418367,1,1,8,0,0,0,0.578231,0.404762,0.0170068,294,83210,238,0,238
1,bookshelf_tall,3,qpFreeGate,1,1,0.0547258,7284,66,21.9234,1550,1550,0,0.0103429,0.00249477,0,0,0.0135368,0,192,60,0.34375,0,0,0,1,0,0,7284,2180745,0,226,0
1,bookshelf_tall,3,qpFreeEnvelope,1,1,0.00706273,430,65,27.9498,1425,1425,0,0.0103429,0.00249477,0,0,0.221477,0.483721,191,57,0.340314,0,0,0,0,0.850962,0.149038,430,131655,0,222,0
1,bookshelf_tall,3,qpEnvelope,1,1,0.000754981,44,8,10.2268,528,528,0,0.0086424,0.000152404,0,0,0.232428,0.636364,1,1,8,0,0,0,0.363636,0.5,0.136364,44,13357,36,0,36
1,bookshelf_tall,3,VAMP,1,1,0.00036593,7753,49,17.2294,10,863,0,0.0102982,0.000154809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,29,isSafe,1,1,0.0164526,3677,21,9.57898,7,480,0,0.00536666,0.00249477,0,0,0,0,72,17,0.291667,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,29,qpFixed,1,1,0.019011,1510,13,15.5545,1244,1244,0,0.00536666,0.00230815,0,0,0.0109804,0,5,5,2.6,0,0,0,1,0,0,1510,365612,1318,0,1318
1,bookshelf_tall,29,qpPlain,1,1,0.0203542,1510,13,15.5545,1244,1244,0,0.00536666,0.00230815,0,0,0.0109804,0,5,5,2.6,0,0,0,1,0,0,1510,516420,1510,0,1318
1,bookshelf_tall,29,qpAdaptive,1,1,0.00591101,619,13,15.5405,1032,1032,0,0.00536666,0.00218085,0,0,0.026804,0.799677,5,5,2.6,0,0,0,0.19063,0.789984,0.0193861,619,157245,609,0,609
1,bookshelf_tall,29,qpFreeGate,1,1,0.0236345,3288,26,12.848,908,908,0,0.00536666,0.00249477,0,0,0.0135903,0,108,23,0.240741,0,0,0,1,0,0,3288,965839,0,116,0
1,bookshelf_tall,29,qpFreeEnvelope,1,1,0.00302009,180,30,15.5605,801,801,0,0.00536666,0.00249477,0,0,0.22562,0.511111,75,25,0.4,0,0,0,0,0.847826,0.152174,180,54701,0,88,0
1,bookshelf_tall,29,qpEnvelope,1,1,0.00208989,167,13,15.5182,845,845,0,0.00536666,0.00178361,0,0,0.09936,0.934132,5,5,2.6,0,0,0,0.0598802,0.856287,0.0838323,167,45696,163,0,163
1,bookshelf_tall,29,VAMP,1,1,0.0001481,3764,19,10.497,7,526,0,0.00536666,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,53,isSafe,1,1,0.0185118,1576,10,10.1487,7,509,0,0.00523036,0.00249477,0,0,0,0,14,6,0.714286,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,53,qpFixed,1,1,0.00591134,457,7,6.18917,458,458,0,0.00413506,0.00249477,0,0,0.013543,0,1,1,7,0,0,0,1,0,0,457,123173,270,0,270
