seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,1,isSafe,1,1,0.00941587,2027,12,11.9051,7,597,0,0.00542864,0.00249477,0,0,0,0,18,8,0.666667,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,1,qpFixed,1,1,0.0111361,932,9,10.881,764,764,0,0.00785175,0.00249477,0,0,0.0137536,0,2,2,4.5,0,0,0,1,0,0,932,229431,369,0,369
1,bookshelf_tall,1,qpPlain,1,1,0.0117917,932,9,10.881,764,764,0,0.00785175,0.00249477,0,0,0.0137536,0,2,2,4.5,0,0,0,1,0,0,932,318744,932,0,369
1,bookshelf_tall,1,qpAdaptive,1,1,0.00223956,246,9,10.8682,612,612,0,0.00785175,0.00249477,0,0,0.0520174,0.890244,2,2,4.5,0,0,0,0.105691,0.865854,0.0284553,246,66408,181,0,181
1,bookshelf_tall,1,qpFreeGate,1,1,0.0790958,10959,95,12.2974,908,908,0,0.00785175,0.00249477,0,0,0.0133634,0,329,90,0.288754,0,0,0,1,0,0,10959,3268548,0,373,0
1,bookshelf_tall,1,qpFreeEnvelope,1,1,0.0045132,298,40,12.8501,658,658,0,0.00785175,0.00249477,0,0,0.198024,0.486577,116,37,0.344828,0,0,0,0.121212,0.757576,0.121212,298,88939,0,133,0
1,bookshelf_tall,1,qpEnvelope,1,1,0.00100161,83,9,10.8745,573,573,0,0.00785175,0.00249477,0,0,0.154689,0.86747,2,2,4.5,0,0,0,0.13253,0.783133,0.0843373,83,23387,58,0,58
1,bookshelf_tall,1,VAMP,1,1,7.5049e-05,1438,12,11.9051,7,597,0,0.00542864,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,27,isSafe,1,1,0.016908,3724,20,14.5973,9,731,0,0.00376789,0.00249477,0,0,0,0,57,14,0.350877,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,27,qpFixed,1,1,0.0166379,1315,15,13.1243,985,985,0,0.00392288,0.00249477,0,0,0.0121665,0,3,3,5,0,0,0,1,0,0,1315,376535,686,0,686
