seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,19,isSafe,1,1,0.00643487,879,7,6.20801,5,312,0,0.00692202,0.00249477,0,0,0,0,8,2,0.875,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,19,qpFixed,1,1,0.121677,5788,39,17.3367,1449,1449,0,0.0007673,0.00249477,0,0,0.00996846,0,19,15,2.05263,0,0,0,1,0,0,5788,1672669,4529,0,4529
1,bookshelf_tall,19,qpPlain,1,1,0.122357,5788,39,17.3367,1449,1449,0,0.0007673,0.00249477,0,0,0.00996846,0,19,15,2.05263,0,0,0,1,0,0,5788,1979496,5788,0,4529
1,bookshelf_tall,19,qpAdaptive,1,1,0.00799356,438,18,8.01028,472,472,0,0.00731639,0.00249477,0,0,0.0239845,0.429224,2,2,9,0,0,0,0.559361,0.406393,0.0342466,438,126799,376,0,376
1,bookshelf_tall,19,qpFreeGate,1,1,0.174725,14977,129,19.0251,1318,1318,0,0.00738547,0.00249477,0,0,0.0134948,0,513,122,0.251462,0,0,0,1,0,0,14977,4397889,0,580,0
1,bookshelf_tall,19,qpFreeEnvelope,1,1,0.023462,980,142,19.203,983,983,0,0.00738547,0.00249477,0,0,0.208718,0.407143,507,137,0.280079,0,0,0,0,0.837093,0.162907,980,294825,0,581,0
1,bookshelf_tall,19,qpEnvelope,1,1,0.00820814,381,21,11.6488,671,671,0,0.0011133,0.00249477,0,0,0.0444014,0.275591,4,4,5.25,0,0,0,0.716535,0.233596,0.0498688,381,115591,345,0,345
1,bookshelf_tall,19,VAMP,1,1,7.4359e-05,591,7,6.20801,5,312,0,0.00692202,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,44,isSafe,1,1,0.0160781,2137,13,16.9164,10,847,0,0.000812192,0.00195979,0,0,0,0,15,7,0.866667,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,44,qpFixed,1,1,0.0161523,773,9,8.6121,774,774,0,0.00153853,0.00249477,0,0,0.0111411,0,1,1,9,0,0,0,1,0,0,773,213982,408,0,408
1,bookshelf_tall,44,qpPlain,1,1,0.0164716,773,9,8.6121,774,774,0,0.00153853,0.00249477,0,0,0.0111411,0,1,1,9,0,0,0,1,0,0,773,264366,773,0,408
1,bookshelf_tall,44,qpAdaptive,1,1,0.0184198,1026,21,12.1915,814,814,0,0.000270087,0.00249477,0,0,0.0235197,0.632554,5,5,4.2,0,0,0,0.360976,0.621463,0.017561,1025,320479,978,0,978
