seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,11,isSafe,1,1,0.0901212,12087,61,19.1588,11,959,0,0.00577893,0.00249477,0,0,0,0,310,58,0.196774,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,11,qpFixed,1,1,0.0188017,895,9,7.33066,613,613,0,0.000280801,0.00249477,0,0,0.0109379,0,2,2,4.5,0,0,0,1,0,0,895,246479,807,0,807
1,bookshelf_tall,11,qpPlain,1,1,0.0188851,895,9,7.33066,613,613,0,0.000280801,0.00249477,0,0,0.0109379,0,2,2,4.5,0,0,0,1,0,0,895,306090,895,0,807
1,bookshelf_tall,11,qpAdaptive,1,1,0.01114,557,10,7.33777,544,544,0,0.000280739,0.00249477,0,0,0.0175895,0.256732,2,2,5,0,0,0,0.736086,0.251346,0.0125673,557,161899,540,0,540
1,bookshelf_tall,11,qpFreeGate,1,1,0.321406,27528,242,15.4936,1238,1238,0,0.00615429,0.00249477,0,0,0.0134934,0,1072,238,0.225746,0,0,0,1,0,0,27528,8301238,0,1190,0
1,bookshelf_tall,11,qpFreeEnvelope,1,1,0.0173707,710,106,22.6872,1159,1159,0,0.00615429,0.00249477,0,0,0.219391,0.412676,365,102,0.290411,0,0,0,0,0.823129,0.176871,710,215630,0,416,0
1,bookshelf_tall,11,qpEnvelope,1,1,0.009455,428,11,7.32515,493,493,0,0.000276671,0.00249477,0,0,0.0228653,0.121495,2,2,5.5,0,0,0,0.873832,0.107477,0.0186916,428,126173,421,0,421
1,bookshelf_tall,11,VAMP,1,1,0.000962662,16153,65,19.1588,11,959,0,0.00577893,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,37,isSafe,1,1,0.219704,29064,142,21.6241,12,1083,0,0.0074779,0.00249477,0,0,0,0,748,139,0.18984,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,37,qpFixed,1,1,0.043897,2128,23,16.4787,1219,1219,0,0.000410812,0.00249477,0,0,0.0118464,0,5,5,4.6,0,0,0,1,0,0,2128,584338,1590,0,1590
1,bookshelf_tall,37,qpPlain,1,1,0.0457735,2128,23,16.4787,1219,1219,0,0.000410812,0.00249477,0,0,0.0118464,0,5,5,4.6,0,0,0,1,0,0,2128,727776,2128,0,1590
