seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,15,isSafe,1,1,0.0957809,12907,65,16.6769,10,835,0,0.00641333,0.00249477,0,0,0,0,372,61,0.174731,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,15,qpFixed,1,1,0.0612833,3094,22,14.7046,1293,1293,0,0.000637067,0.00249477,0,0,0.0106075,0,9,9,2.44444,0,0,0,1,0,0,3091,782795,2341,0,2341
1,bookshelf_tall,15,qpPlain,1,1,0.0645027,3094,22,14.7046,1293,1293,0,0.000637067,0.00249477,0,0,0.0106075,0,9,9,2.44444,0,0,0,1,0,0,3091,1057122,3091,0,2341
1,bookshelf_tall,15,qpAdaptive,1,1,0.0363529,1832,22,14.7391,1043,1043,0,0.000635056,0.00249477,0,0,0.0179316,0.198144,9,9,2.44444,0,0,0,0.799344,0.193548,0.00710771,1829,478824,1758,0,1758
1,bookshelf_tall,15,qpFreeGate,1,1,0.245257,20984,179,19.3992,1444,1444,0,0.00777073,0.00249477,0,0,0.012825,0,857,173,0.208868,0,0,0,1,0,0,20984,6253971,0,952,0
1,bookshelf_tall,15,qpFreeEnvelope,1,1,0.0338137,1509,199,20.4958,1046,1046,0,0.00777073,0.00249477,0,0,0.181926,0.355865,857,194,0.232205,0,0,0,0.00917431,0.827523,0.163303,1509,460595,0,964,0
1,bookshelf_tall,15,qpEnvelope,1,1,0.027956,1274,18,14.7051,905,905,0,0.000419686,0.00249477,0,0,0.021588,0.0651491,9,7,2,0,0,0,0.934646,0.0559055,0.00944882,1270,359975,1232,0,1232
1,bookshelf_tall,15,VAMP,1,1,0.00126474,20001,74,16.6769,10,835,0,0.00641333,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,41,isSafe,1,1,0.0134186,1797,11,15.7148,9,787,0,0.00333988,0.00249477,0,0,0,0,14,7,0.785714,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,41,qpFixed,1,1,0.0822815,3992,26,11.3758,983,983,0,0.000565708,0.00249477,0,0,0.00973948,0,14,12,1.85714,0,0,0,1,0,0,3987,992690,3283,0,3283
1,bookshelf_tall,41,qpPlain,1,1,0.0859888,3992,26,11.3758,983,983,0,0.000565708,0.00249477,0,0,0.00973948,0,14,12,1.85714,0,0,0,1,0,0,3987,1363554,3987,0,3283
1,bookshelf_tall,41,qpAdaptive,1,1,0.0511352,2623,26,11.3949,802,802,0,0.000559784,0.00249477,0,0,0.0148746,0.289363,14,12,1.85714,0,0,0,0.708556,0.286096,0.00534759,2618,676745,2474,0,2474
1,bookshelf_tall,41,qpFreeGate,1,1,0.0472287,4048,39,17.3119,1291,1291,0,0.0104664,0.00249477,0,0,0.0132807,0,115,34,0.33913,0,0,0,1,0,0,4048,1192394,0,136,0
1,bookshelf_tall,41,qpFreeEnvelope,1,1,0.00660765,262,44,18.2469,933,933,0,0.010468,0.00249477,0,0,0.223046,0.469466,115,39,0.382609,0,0,0,0,0.854839,0.145161,262,79048,0,138,0
1,bookshelf_tall,41,qpEnvelope,1,1,0.0372413,1741,26,11.4569,692,692,0,0.000439787,0.00249477,0,0,0.0225442,0.195864,14,12,1.85714,0,0,0,0.803571,0.186636,0.00979263,1736,456668,1688,0,1688
1,bookshelf_tall,41,VAMP,1,1,0.000108124,839,11,15.7148,9,787,0,0.00333988,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,65,isSafe,1,1,0.0161702,2146,13,10.963,7,550,0,0.00130199,0.00249477,0,0,0,0,22,8,0.590909,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,65,qpFixed,1,1,0.0428306,1998,15,14.6359,1221,1221,0,0.00122891,0.00249477,0,0,0.0100678,0,6,5,2.5,0,0,0,1,0,0,1998,531458,1665,0,1665
1,bookshelf_tall,65,qpPlain,1,1,0.0432466,1998,15,14.6359,1221,1221,0,0.00122891,0.00249477,0,0,0.0100678,0,6,5,2.5,0,0,0,1,0,0,1998,683316,1998,0,1665
1,bookshelf_tall,65,qpAdaptive,1,1,0.0222848,1108,16,14.694,1009,1009,0,0.00132451,0.00249477,0,0,0.0182286,0.42509,6,5,2.66667,0,0,0,0.5713,0.416968,0.0117329,1108,277890,1041,0,1041
1,bookshelf_tall,65,qpFreeGate,1,1,0.0732882,6273,54,19.9995,1439,1439,0,0.00724629,0.00249477,0,0,0.0134603,0,214,50,0.252336,0,0,0,1,0,0,6273,1839784,0,237,0
1,bookshelf_tall,65,qpFreeEnvelope,1,1,0.0113095,464,69,21.4074,1093,1093,0,0.00724629,0.00249477,0,0,0.212909,0.43319,226,62,0.30531,0,0,0,0.0195122,0.819512,0.160976,464,136252,0,259,0
1,bookshelf_tall,65,qpEnvelope,1,1,0.0100832,512,15,14.7883,869,869,0,0.00111443,0.00249477,0,0,0.0398384,0.412109,6,5,2.5,0,0,0,0.583984,0.386719,0.0292969,512,127803,491,0,491
1,bookshelf_tall,65,VAMP,1,1,0.000139021,1649,13,10.963,7,550,0,0.00130199,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,90,isSafe,1,1,0.0465721,6160,32,20.9529,12,1049,0,0.0070724,0.000543283,0,0,0,0,132,28,0.242424,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,90,qpFixed,1,1,0.0477557,2222,21,12.2599,1018,1018,0,0.00343381,0.00249477,0,0,0.00964994,0,6,5,3.5,0,0,0,1,0,0,2221,672063,1993,0,1993
1,bookshelf_tall,90,qpPlain,1,1,0.0481031,2222,21,12.2599,1018,1018,0,0.00343381,0.00249477,0,0,0.00964994,0,6,5,3.5,0,0,0,1,0,0,2221,759582,2221,0,1993
1,bookshelf_tall,90,qpAdaptive,1,1,0.0213471,1167,21,12.2714,826,826,0,0.00339373,0.00249477,0,0,0.0184329,0.544987,6,5,3.5,0,0,0,0.4494,0.536878,0.0137221,1166,355428,1125,0,1125
1,bookshelf_tall,90,qpFreeGate,1,1,0.244988,20687,180,24.0055,1818,1818,0,0.0070724,0.00249477,0,0,0.0132836,0,773,174,0.232859,0,0,0,1,0,0,20687,6191380,0,861,0
1,bookshelf_tall,90,qpFreeEnvelope,1,1,0.0236601,1059,121,26.2111,1344,1344,0,0.0070724,0.00249477,0,0,0.164902,0.358829,616,117,0.196429,0,0,0,0.0026178,0.850785,0.146597,1059,321907,0,677,0
1,bookshelf_tall,90,qpEnvelope,1,1,0.0138855,656,22,12.2771,721,721,0,0.00380007,0.00249477,0,0,0.0331862,0.358232,6,5,3.66667,0,0,0,0.635115,0.337405,0.0274809,655,197894,639,0,639
1,bookshelf_tall,90,VAMP,1,1,0.000611657,7929,35,20.9529,12,1049,0,0.0070724,0.000543283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,16,isSafe,1,1,0.0405701,4090,23,16.0274,10,803,0,0.00354287,0.00249477,0,0,0,0,70,19,0.328571,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,16,qpFixed,1,1,0.303822,11732,65,23.1945,1987,1987,0,0.00048259,0.00249477,0,0,0.00897323,0,45,33,1.44444,0,0,0,1,0,0,11719,3176005,9213,0,9213
1,bookshelf_thin,16,qpPlain,1,1,0.312516,11732,65,23.1945,1987,1987,0,0.00048259,0.00249477,0,0,0.00897323,0,45,33,1.44444,0,0,0,1,0,0,11719,4007898,11719,0,9213
1,bookshelf_thin,16,qpAdaptive,1,1,0.198236,7904,65,23.2334,1619,1619,0,0.000489265,0.00249477,0,0,0.0134691,0.183072,45,33,1.44444,0,0,0,0.814979,0.178938,0.00608288,7892,2160325,7507,1,7506
1,bookshelf_thin,16,qpFreeGate,1,1,0.224806,15892,134,21.5186,1622,1622,0,0.00354287,0.00249477,0,0,0.0134519,0,449,129,0.298441,0,0,0,1,0,0,15892,4669129,0,515,0
1,bookshelf_thin,16,qpFreeEnvelope,1,1,0.0232234,785,117,28.8232,1464,1464,0,0.00354287,0.00249477,0,0,0.226016,0.412739,399,113,0.293233,0,0,0,0.0385757,0.771513,0.189911,785,229451,0,448,0
1,bookshelf_thin,16,qpEnvelope,1,1,0.0286157,1232,27,20.5497,1226,1226,0,0.000740982,0.00249477,0,0,0.0307026,0.458604,12,11,2.25,0,0,0,0.541024,0.438668,0.0203087,1231,314328,1178,0,1178
1,bookshelf_thin,16,VAMP,1,1,0.000418153,4717,27,17.8212,10,893,0,0.00354287,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,40,isSafe,1,1,0.0129693,1299,9,8.44285,6,424,0,0.000736321,0.00249477,0,0,0,0,14,5,0.642857,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,40,qpFixed,1,1,0.0835355,3304,31,12.8849,914,914,0,0.00414924,0.00249477,0,0,0.0114503,0,14,11,2.21429,0,0,0,1,0,0,3297,823561,2501,0,2501
1,bookshelf_thin,40,qpPlain,1,1,0.0864588,3304,31,12.8849,914,914,0,0.00414924,0.00249477,0,0,0.0114503,0,14,11,2.21429,0,0,0,1,0,0,3297,1127574,3297,0,2501
1,bookshelf_thin,40,qpAdaptive,1,1,0.0360698,1511,27,12.4675,821,821,0,0.000250285,0.00249477,0,0,0.0185571,0.228326,11,8,2.45455,0,0,0,0.766777,0.219269,0.0139535,1505,351144,1458,0,1458
