seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,26,isSafe,1,1,0.0368005,4997,27,14.4482,9,724,0,0.00770846,0.00249477,0,0,0,0,93,23,0.290323,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,26,qpFixed,1,1,0.0521161,2464,20,11.963,904,904,0,0.00573911,0.000683596,0,0,0.0100435,0,6,6,3.33333,0,0,0,1,0,0,2464,721166,2119,0,2119
1,bookshelf_tall,26,qpPlain,1,1,0.051116,2464,20,11.963,904,904,0,0.00573911,0.000683596,0,0,0.0100435,0,6,6,3.33333,0,0,0,1,0,0,2464,842688,2464,0,2119
1,bookshelf_tall,26,qpAdaptive,1,1,0.0246275,1369,20,11.9675,762,762,0,0.00573911,0.000683181,0,0,0.018121,0.494522,6,6,3.33333,0,0,0,0.501096,0.489408,0.00949598,1369,417743,1332,0,1332
1,bookshelf_tall,26,qpFreeGate,1,1,0.0741645,6445,55,18.8355,1474,1474,0,0.00770846,0.00249477,0,0,0.0130608,0,204,51,0.269608,0,0,0,1,0,0,6445,1885645,0,233,0
1,bookshelf_tall,26,qpFreeEnvelope,1,1,0.0119669,514,71,16.193,831,831,0,0.00770846,0.00249477,0,0,0.193596,0.40856,265,65,0.267925,0,0,0,0,0.85782,0.14218,514,156106,0,303,0
1,bookshelf_tall,26,qpEnvelope,1,1,0.0129254,652,20,11.9162,651,651,0,0.00499969,0.000845218,0,0,0.0382806,0.42638,6,6,3.33333,0,0,0,0.569018,0.403374,0.0276074,652,198818,636,0,636
1,bookshelf_tall,26,VAMP,1,1,0.000373443,4496,28,14.4482,9,724,0,0.00770846,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,50,isSafe,1,1,0.0350251,4691,24,19.1523,11,959,0,0.000586179,0.00249477,0,0,0,0,84,20,0.285714,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,50,qpFixed,1,1,0.00927177,459,6,6.88431,460,460,0,0.00424377,0.00249477,0,0,0.0149985,0,1,1,6,0,0,0,1,0,0,459,128790,107,0,107
1,bookshelf_tall,50,qpPlain,1,1,0.00932358,459,6,6.88431,460,460,0,0.00424377,0.00249477,0,0,0.0149985,0,1,1,6,0,0,0,1,0,0,459,156978,459,0,107
1,bookshelf_tall,50,qpAdaptive,1,1,0.00172016,107,6,6.88425,394,394,0,0.00424377,0.00249477,0,0,0.0643388,0.738318,1,1,6,0,0,0,0.252336,0.71028,0.0373832,107,34284,79,0,79
1,bookshelf_tall,50,qpFreeGate,1,1,0.701671,59463,554,17.8829,1324,1324,0,0.00495638,0.00249477,0,0,0.0131506,0,2666,551,0.207802,0,0,0,1,0,0,59463,17945509,0,2955,0
1,bookshelf_tall,50,qpFreeEnvelope,1,1,0.102011,4476,588,22.0274,1124,1124,0,0.00495638,0.00249477,0,0,0.173706,0.327971,2663,582,0.220804,0,0,0,0.0173565,0.802403,0.18024,4476,1420056,0,2978,0
1,bookshelf_tall,50,qpEnvelope,1,1,0.00100644,44,6,6.88725,363,363,0,0.00424377,0.00249477,0,0,0.156528,0.75,1,1,6,0,0,0,0.25,0.659091,0.0909091,44,13912,32,0,32
1,bookshelf_tall,50,VAMP,1,1,0.000407653,5736,25,17.0886,10,856,0,0.000586179,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,75,isSafe,1,1,0.0738633,9173,46,14.7849,9,741,0,0.00153877,0.00249477,0,0,0,0,210,42,0.219048,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,75,qpFixed,1,1,0.0140843,661,7,7.5293,662,662,0,0.00153877,0.00249477,0,0,0.0113908,0,1,1,7,0,0,0,1,0,0,661,184601,359,0,359
1,bookshelf_tall,75,qpPlain,1,1,0.014402,661,7,7.5293,662,662,0,0.00153877,0.00249477,0,0,0.0113908,0,1,1,7,0,0,0,1,0,0,661,226062,661,0,359
1,bookshelf_tall,75,qpAdaptive,1,1,0.00480159,251,7,7.53219,507,507,0,0.00153877,0.00249477,0,0,0.0300087,0.549801,1,1,7,0,0,0,0.446215,0.533865,0.0199203,251,76785,226,0,226
1,bookshelf_tall,75,qpFreeGate,1,1,0.0975967,7985,72,16.9299,1161,1161,0,0.00153877,0.00249477,0,0,0.0137956,0,286,67,0.251748,0,0,0,1,0,0,7985,2367570,0,324,0
1,bookshelf_tall,75,qpFreeEnvelope,1,1,0.0136195,540,82,21.726,1114,1114,0,0.00153877,0.00249477,0,0,0.210417,0.387037,270,77,0.303704,0,0,0,0.0669643,0.785714,0.147321,540,165810,0,316,0
1,bookshelf_tall,75,qpEnvelope,1,1,0.00187824,80,7,7.57071,420,420,0,0.00153877,0.00249477,0,0,0.0946339,0.6,1,1,7,0,0,0,0.4,0.5375,0.0625,80,24710,75,0,75
