seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves,gate_blocked,gate_repaired
1,bookshelf_tall,9,isSafe,1,1,0.0984803,12979,65,24.2137,14,1212,0,0.00175005,0.00238049,0,0,0,0,319,59,0.203762,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,9,qpFixed,1,1,0.0109725,558,6,6.68516,559,559,0,0.00132383,0.00249477,0,0,0.0119806,0,1,1,6,0,0,0,1,0,0,558,158071,264,0,264
1,bookshelf_tall,9,qpPlain,1,1,0.0122545,558,6,6.68516,559,559,0,0.00132383,0.00249477,0,0,0.0119806,0,1,1,6,0,0,0,1,0,0,558,190836,558,0,264
1,bookshelf_tall,9,qpAdaptive,1,1,0.00393068,233,7,6.68825,433,433,0,0.00132383,0.00249477,0,0,0.028705,0.613734,1,1,7,0,0,0,0.373391,0.60515,0.0214592,233,71653,202,0,202
1,bookshelf_tall,9,qpFreeGate,1,1,0.150869,12749,109,10.5045,803,803,0,0.00175005,0.00249477,0,0,0.0132332,0,482,105,0.226141,0,0,0,1,0,0,12749,3731417,0,535,0
1,bookshelf_tall,9,qpFreeEnvelope,1,1,0.0187792,836,106,12.0151,622,622,0,0.00175005,0.00249477,0,0,0.188266,0.358852,482,102,0.219917,0,0,0,0,0.831126,0.168874,836,251109,0,534,0
1,bookshelf_tall,9,qpEnvelope,1,1,0.00168762,94,7,6.69709,385,385,0,0.00132383,0.00249477,0,0,0.0712457,0.765957,1,1,7,0,0,0,0.202128,0.744681,0.0531915,94,28774,83,0,83
1,bookshelf_tall,9,VAMP,1,1,0.00180968,29283,117,11.8454,8,594,0,0.00175005,0.00249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,35,isSafe,1,1,0.0363975,4694,25,10.1904,7,511,0,0.00710037,0.00249477,0,0,0,0,68,20,0.367647,0,0,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,35,qpFixed,1,1,0.0779465,3574,26,25.5934,2262,2262,0,1.66187e-05,0.000114403,0,0,0.0100241,0,10,10,2.6,0,0,0,1,0,0,3574,1028243,3252,0,3252
1,bookshelf_tall,35,qpPlain,1,1,0.0797285,3574,26,25.5934,2262,2262,0,1.66187e-05,0.000114403,0,0,0.0100241,0,10,10,2.6,0,0,0,1,0,0,3574,1222308,3574,0,3252
1,bookshelf_tall,35,qpAdaptive,1,1,0.0498612,2397,26,25.6038,1908,1908,0,1.64416e-05,0.000109513,0,0,0.014961,0.263663,10,10,2.6,0,0,0,0.733417,0.260743,0.00584063,2397,699268,2342,0,2342
