seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
2,bookshelf_tall_both_arms_easy,1,isSafe,1,0,5.00019,785610,24579,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,cbfRRTC,1,1,0.968176,67217,1939,23.473,1696,1696,0,0.00215758,0.0413489,0,0,0.0147093,0.023015,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,cbfNoCert,1,1,1.00892,70121,1942,23.474,1710,1710,0,0.00215369,0.0413489,0,0,0.0141151,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,qpFreeGate,1,0,5.00009,553493,23126,0,0,0,0,inf,inf,0,0,0.0199824,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,VAMP,1,1,1.15664,1094168,23833,25.006,1250,1250,54,-0.00389367,0.0373168,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,isSafe,1,1,0.166671,34285,1083,15.6337,781,781,0,0.000607368,0.0461145,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,cbfRRTC,1,1,0.52806,34511,1018,20.3032,1389,1389,2,-0.00179057,0.00505163,0,0,0.0153174,0.0242531,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,cbfNoCert,1,1,0.557335,36592,1018,20.303,1513,1513,2,-0.00179087,0.00505164,0,0,0.0144461,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,qpFreeGate,1,1,0.801218,109833,4629,27.8941,2071,2071,0,0.0065203,0.0510323,0,0,0.0203046,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,VAMP,1,1,0.052694,160760,3683,21.3249,1066,1066,54,-0.002793,0.0605632,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,isSafe,1,1,0.426523,85253,2709,21.6816,1084,1084,0,1.75903e-05,0.00903493,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,cbfRRTC,1,1,0.118883,8113,259,15.3844,1232,1232,0,0.00511453,0.0885233,0,0,0.0162542,0.0151609,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,cbfNoCert,1,1,0.121355,8356,259,15.3843,1266,1266,0,0.00511465,0.0885233,0,0,0.0157815,0,0,0,0,0,0,0
