seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
43,bookshelf_tall,1,isSafe,1,1,0.00277268,617,9,11.418,7,572,0,0.00585175,0.00249477,0,0,0,0,18,5,0.5,0,0,0
43,bookshelf_tall,1,bubbleCBF,1,1,0.00140389,114,8,7.12555,393,393,0,0.00553027,0.00249477,0,0,0.0625048,0.403509,1,1,8,0,0,0
43,bookshelf_tall,2,isSafe,1,1,0.00347784,1248,16,14.9835,9,751,0,0.00431886,0.00249477,0,0,0,0,50,12,0.32,0,0,0
43,bookshelf_tall,2,bubbleCBF,1,1,0.0036569,522,15,10.7754,669,669,2,-0.000564468,0.00249477,0,0,0.0338161,0.045977,7,4,2.14286,0,0,0
43,bookshelf_tall,3,isSafe,1,0,1.00026,202528,3505,0,0,0,0,inf,inf,0,0,0,0,35883,3503,0.0976786,0,0,0
43,bookshelf_tall,3,bubbleCBF,1,0,1.00027,121959,1026,0,0,0,0,inf,inf,0,0,0.0193113,0.0263695,2216,978,0.462996,0,0,0
43,bookshelf_tall,4,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_tall,4,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_tall,5,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_tall,5,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_tall,6,isSafe,1,0,1.00006,196087,3407,0,0,0,0,inf,inf,0,0,0,0,29955,3405,0.113737,0,0,0
43,bookshelf_tall,6,bubbleCBF,1,0,1.00063,122943,1076,0,0,0,0,inf,inf,0,0,0.0199508,0.0312747,2229,1021,0.482728,0,0,0
43,bookshelf_tall,7,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_tall,7,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_tall,8,isSafe,1,1,0.0582994,10465,116,15.1952,10,761,0,0.00217983,0.00249477,0,0,0,0,847,111,0.136954,0,0,0
43,bookshelf_tall,8,bubbleCBF,1,1,0.00184582,136,7,7.73365,453,453,0,0.00227847,0.00249477,0,0,0.0568651,0.169118,1,1,7,0,0,0
43,bookshelf_tall,9,isSafe,1,1,0.00570623,2613,31,8.29174,6,416,1,-0.000249949,0.00249477,0,0,0,0,214,27,0.14486,0,0,0
43,bookshelf_tall,9,bubbleCBF,1,1,0.000946527,140,8,7.61387,433,433,1,-0.000249949,0.00249477,0,0,0.0543848,0.15,1,1,8,0,0,0
43,bookshelf_tall,10,isSafe,1,1,0.000997517,323,6,7.67916,5,385,0,0.00196562,0.00249477,0,0,0,0,12,2,0.5,0,0,0
43,bookshelf_tall,10,bubbleCBF,1,1,0.00224597,309,10,9.62266,610,610,0,0.00196562,0.00249477,0,0,0.0396173,0.145631,3,3,3.33333,0,0,0
43,bookshelf_thin,1,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,1,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,2,isSafe,1,1,0.00990295,2436,29,14.5068,9,727,0,0.00529709,0.00249477,0,0,0,0,133,24,0.218045,0,0,0
43,bookshelf_thin,2,bubbleCBF,1,1,0.00192295,307,14,9.53024,649,649,0,0.00405294,0.00249477,0,0,0.0310431,0.0260586,1,1,14,0,0,0
43,bookshelf_thin,3,isSafe,1,1,0.000933686,282,6,6.90545,5,347,2,-0.00151779,0.00249477,0,0,0,0,1,1,6,0,0,0
43,bookshelf_thin,3,bubbleCBF,1,1,0.000894674,57,6,7.14252,383,383,0,0.00344607,0.00249477,0,0,0.125307,0.684211,1,1,6,0,0,0
43,bookshelf_thin,4,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,4,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,5,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,5,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,6,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,6,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,7,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,7,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,8,isSafe,1,1,0.128526,37667,358,26.7997,15,1341,0,0.000647641,0.00249477,0,0,0,0,3000,355,0.119333,0,0,0
43,bookshelf_thin,8,bubbleCBF,1,1,0.00195896,238,11,9.17945,543,543,0,0.00226641,0.00249477,0,0,0.0529335,0.117647,4,4,2.75,0,0,0
43,bookshelf_thin,9,isSafe,1,1,0.00190846,668,9,11.372,7,570,0,0.00427968,0.00249477,0,0,0,0,17,5,0.529412,0,0,0
43,bookshelf_thin,9,bubbleCBF,1,1,0.000519353,45,5,5.97372,315,315,0,0.00427968,0.00249477,0,0,0.132749,0.466667,1,1,5,0,0,0
43,bookshelf_thin,10,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,bookshelf_thin,10,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,table_under_pick,1,isSafe,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,table_under_pick,1,bubbleCBF,0,0,0,0,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
43,table_under_pick,2,isSafe,1,1,0.00209604,796,12,12.6664,8,635,0,0.00616586,0.00249477,0,0,0,0,22,7,0.545455,0,0,0
43,table_under_pick,2,bubbleCBF,1,1,0.00158688,256,8,9.79933,609,609,0,0.00464623,0.00249477,0,0,0.0414219,0.226562,3,3,2.66667,0,0,0
43,table_under_pick,3,isSafe,1,1,0.000918584,323,6,7.93034,5,398,0,0.00115987,0.00249477,0,0,0,0,1,1,6,0,0,0
43,table_under_pick,3,bubbleCBF,1,1,0.00322773,433,13,11.0902,694,694,0,0.00437918,0.00249477,0,0,0.0374071,0.115473,4,4,3.25,0,0,0
43,table_under_pick,4,isSafe,1,1,0.00233369,588,9,13.9803,8,701,0,0.00315179,0.00249477,0,0,0,0,16,5,0.5625,0,0,0
43,table_under_pick,4,bubbleCBF,1,1,0.00353691,574,14,4.68446,311,311,2,-0.00566594,0.00249477,0,0,0.0272571,0.0400697,6,6,2.33333,0,0,0
