seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
3,bookshelf_tall,1,isSafe,1,1,0.000442045,479,8,10.4582,7,524,2,-0.00319092,0.00249477,0,0,0,0,8,4,1,0,0,0
3,bookshelf_tall,1,qpFixed,1,1,0.000277346,224,8,7.48757,449,449,0,0.000437804,0.00249477,0,0,0.0334266,0,1,1,8,0,0,0
3,bookshelf_tall,1,bubbleCBF,1,1,0.000149573,80,7,8.10536,438,438,0,0.000170048,0.00249477,0,0,0.101317,0.3625,1,1,7,0,0,0
3,bookshelf_tall,1,qpFreeGate,1,0,5.00002,1470249,50478,0,0,0,0,inf,inf,0,0,0.0252272,0,376019,50476,0.134243,0,0,0
3,bookshelf_tall,1,VAMP,1,1,5.4223e-05,793,8,10.4582,7,524,2,-0.00319092,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,2,isSafe,1,1,0.00261408,3012,36,13.8083,8,692,0,0.00531366,0.00249477,0,0,0,0,150,33,0.24,0,0,0
3,bookshelf_tall,2,qpFixed,1,1,0.00168502,952,25,11.5986,770,770,0,4.88194e-05,0.00249477,0,0,0.0294463,0,9,8,2.77778,0,0,0
3,bookshelf_tall,2,bubbleCBF,1,1,0.00109739,490,18,12.8074,783,783,0,0.000337516,0.00249477,0,0,0.0363783,0.0591837,4,4,4.5,0,0,0
3,bookshelf_tall,2,qpFreeGate,1,1,0.00214972,2060,50,14.0857,838,838,0,0.00531366,0.00249477,0,0,0.0341564,0,152,47,0.328947,0,0,0
3,bookshelf_tall,2,VAMP,1,1,0.000302238,8876,43,15.8176,9,792,0,0.00531366,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,8,isSafe,1,1,0.00205485,2380,29,10.8142,7,542,3,-6.95458e-05,0.00249477,0,0,0,0,132,25,0.219697,0,0,0
3,bookshelf_tall,8,qpFixed,1,1,0.00167637,935,23,14.8662,916,916,0,0.000278469,0.00249477,0,0,0.0303585,0,8,8,2.875,0,0,0
3,bookshelf_tall,8,bubbleCBF,1,1,0.00172987,734,22,15.1861,902,902,7,-0.00139101,0.00249477,0,0,0.039957,0.0776567,8,8,2.75,0,0,0
3,bookshelf_tall,8,qpFreeGate,1,0,5.00001,1421220,48081,0,0,0,0,inf,inf,0,0,0.025001,0,373337,48079,0.128787,0,0,0
3,bookshelf_tall,8,VAMP,1,1,0.000157131,4083,21,9.95677,6,499,0,0.000278469,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,9,isSafe,1,1,0.00922357,10521,119,13.9776,8,700,2,-0.00224995,0.00249477,0,0,0,0,937,115,0.127001,0,0,0
3,bookshelf_tall,9,qpFixed,1,1,0.000678925,381,13,8.11596,516,516,1,-0.00224995,0.00249477,0,0,0.0292201,0,3,3,4.33333,0,0,0
3,bookshelf_tall,9,bubbleCBF,1,1,0.00125568,552,17,9.01088,544,544,3,-0.00224995,0.00249477,0,0,0.0372035,0.0561594,6,6,2.83333,0,0,0
3,bookshelf_tall,9,qpFreeGate,1,0,5.00005,1424309,47938,0,0,0,0,inf,inf,0,0,0.0248143,0,380133,47936,0.126108,0,0,0
3,bookshelf_tall,9,VAMP,1,1,0.000337224,10210,47,9.96373,6,500,17,-0.00228441,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,10,isSafe,1,1,0.00243036,2804,30,6.40452,5,322,1,-3.43804e-05,0.00249477,0,0,0,0,160,26,0.1875,0,0,0
3,bookshelf_tall,10,qpFixed,1,1,0.000669267,408,11,8.64948,539,539,1,-3.43804e-05,0.00249477,0,0,0.0285825,0,4,4,2.75,0,0,0
3,bookshelf_tall,10,bubbleCBF,1,1,0.00029979,141,7,5.33543,339,339,1,-3.43804e-05,0.00249477,0,0,0.0378399,0.156028,1,1,7,0,0,0
3,bookshelf_tall,10,qpFreeGate,1,0,5.00003,1412664,47263,0,0,0,0,inf,inf,0,0,0.0248215,0,376501,47261,0.125532,0,0,0
3,bookshelf_tall,10,VAMP,1,1,3.4663e-05,333,6,6.07326,5,305,8,-0.00350844,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,11,isSafe,1,1,0.00647652,7406,85,10.8402,7,544,0,0.00215429,0.00249477,0,0,0,0,540,82,0.157407,0,0,0
3,bookshelf_tall,11,qpFixed,1,1,0.00132111,738,17,11.5991,819,819,1,-9.25368e-05,0.00249477,0,0,0.0258978,0,6,6,2.83333,0,0,0
3,bookshelf_tall,11,bubbleCBF,1,1,0.00179858,767,19,12.2075,898,898,0,0.00017153,0.00249477,0,0,0.0264364,0.0508475,6,6,3.16667,0,0,0
3,bookshelf_tall,11,qpFreeGate,1,0,5.00003,1455609,49908,0,0,0,0,inf,inf,0,0,0.0251906,0,373245,49906,0.133714,0,0,0
3,bookshelf_tall,11,VAMP,1,1,0.000850752,29907,119,11.1773,7,560,0,0.00215429,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,15,isSafe,1,1,0.0020785,2408,30,21.5308,12,1078,9,-0.00146334,0.00249477,0,0,0,0,114,26,0.263158,0,0,0
3,bookshelf_tall,15,qpFixed,1,1,0.00112296,594,13,11.6644,753,753,11,-0.00102633,0.00249477,0,0,0.0278103,0,5,3,2.6,0,0,0
3,bookshelf_tall,15,bubbleCBF,1,1,0.000752533,323,10,10.3551,666,666,0,0.000121131,0.00249477,0,0,0.0325483,0.0990712,2,2,5,0,0,0
3,bookshelf_tall,15,qpFreeGate,1,0,5.00001,1437705,47859,0,0,0,0,inf,inf,0,0,0.0244088,0,400147,47857,0.119604,0,0,0
3,bookshelf_tall,15,VAMP,1,1,0.000101673,1851,15,12.5235,8,628,0,0.00375885,0.00023133,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,17,isSafe,1,1,0.00083918,968,14,10.4815,7,526,4,-0.00151358,0.00249477,0,0,0,0,36,10,0.388889,0,0,0
3,bookshelf_tall,17,qpFixed,1,1,0.00152925,813,21,12.1647,781,781,0,0.000143303,0.00249477,0,0,0.0307419,0,8,8,2.625,0,0,0
3,bookshelf_tall,17,bubbleCBF,1,1,0.00190241,799,23,12.572,763,763,0,3.41194e-06,0.00249477,0,0,0.0340047,0.0500626,8,8,2.875,0,0,0
3,bookshelf_tall,17,qpFreeGate,1,0,5.00002,1446232,49174,0,0,0,0,inf,inf,0,0,0.0251194,0,375081,49172,0.131102,0,0,0
3,bookshelf_tall,17,VAMP,1,1,8.2447e-05,1599,13,10.7949,7,541,4,-0.00150622,0.00249477,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall,19,isSafe,1,1,0.00124789,1385,17,17.0117,10,852,0,0.00338547,0.00249477,0,0,0,0,91,12,0.186813,0,0,0
