seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
2,bookshelf_tall,1,isSafe,1,1,0.000715291,781,11,13.2245,8,663,0,0.00385175,0.00249477,0,0,0,0,22,7,0.5,0,0,0
2,bookshelf_tall,1,qpFixed,1,1,0.000241471,190,7,6.99233,381,381,0,0.00215008,0.00249477,0,0,0.0368017,0,1,1,7,0,0,0
2,bookshelf_tall,1,bubbleCBF,1,1,0.000214235,120,8,7.15721,398,398,3,-0.00539587,0.00249477,0,0,0.0596434,0.441667,1,1,8,0,0,0
2,bookshelf_tall,1,qpFreeGate,1,0,5.00002,1521106,52319,0,0,0,0,inf,inf,0,0,0.0251755,0,390637,52317,0.133933,0,0,0
2,bookshelf_tall,1,VAMP,1,1,4.3184e-05,469,7,8.35195,6,419,2,-0.00365623,0.00249477,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall,2,isSafe,1,1,0.00396167,4570,54,14.1251,9,708,2,-0.000549665,0.00249477,0,0,0,0,278,50,0.194245,0,0,0
2,bookshelf_tall,2,qpFixed,1,1,0.000302405,252,9,8.05138,505,505,0,0.000632187,0.00249477,0,0,0.0319499,0,1,1,9,0,0,0
2,bookshelf_tall,2,bubbleCBF,1,1,0.000122548,70,7,8.20068,440,440,0,0.00126467,0.00249477,0,0,0.117153,0.314286,1,1,7,0,0,0
2,bookshelf_tall,2,qpFreeGate,1,1,0.00121687,1153,32,14.0079,859,859,0,0.00313871,0.00249477,0,0,0.0339981,0,68,25,0.470588,0,0,0
2,bookshelf_tall,2,VAMP,1,1,0.000539766,16945,72,17.6964,10,886,2,-0.000531344,0.00249477,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall,8,isSafe,1,1,0.00249677,2880,35,16.0707,10,805,6,-0.00213992,0.00249477,0,0,0,0,152,30,0.230263,0,0,0
2,bookshelf_tall,8,qpFixed,1,1,0.00103017,564,16,11.2029,743,743,0,0.000113726,0.00249477,0,0,0.0299381,0,4,4,4,0,0,0
2,bookshelf_tall,8,bubbleCBF,1,1,0.0014104,627,22,13.1854,881,881,2,-0.000508121,0.00249477,0,0,0.0297602,0.0111643,5,5,4.4,0,0,0
2,bookshelf_tall,8,qpFreeGate,1,0,5.00001,1464263,49674,0,0,0,0,inf,inf,0,0,0.0248719,0,388949,49672,0.127713,0,0,0
2,bookshelf_tall,8,VAMP,1,1,0.000131731,3368,20,19.5916,11,981,0,0.000278469,0.00150223,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall,9,isSafe,1,1,0.00894802,10194,117,14.0248,9,703,8,-0.00224995,0.00249477,0,0,0,0,831,113,0.140794,0,0,0
2,bookshelf_tall,9,qpFixed,1,1,0.00061222,339,12,9.68906,645,645,1,-0.00224995,0.00249477,0,0,0.0303228,0,3,3,4,0,0,0
2,bookshelf_tall,9,bubbleCBF,1,1,0.00145608,598,16,12.5933,734,734,1,-0.00224995,0.00249477,0,0,0.0361776,0.0702341,8,7,2,0,0,0
2,bookshelf_tall,9,qpFreeGate,1,0,5.00001,1460225,49473,0,0,0,0,inf,inf,0,0,0.024871,0,387901,49471,0.12754,0,0,0
2,bookshelf_tall,9,VAMP,1,1,0.00018438,4785,28,9.4535,6,474,2,-0.00224995,0.00249477,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall,10,isSafe,1,1,0.000862409,973,13,5.75164,4,289,1,-3.43804e-05,0.00249477,0,0,0,0,28,10,0.464286,0,0,0
2,bookshelf_tall,10,qpFixed,1,1,0.000462659,255,10,6.54378,381,381,2,-0.000152977,0.00249477,0,0,0.0333953,0,2,2,5,0,0,0
2,bookshelf_tall,10,bubbleCBF,1,1,0.000519154,241,10,6.78279,393,393,2,-0.0001659,0.00249477,0,0,0.0354395,0.0373444,2,2,5,0,0,0
