seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
3,bookshelf_tall_both_arms_easy,1,isSafe,1,0,5.00008,806013,25088,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,1,cbfRRTC,1,1,0.244597,15102,448,17.9278,1347,1347,0,0.0056603,0.00503329,0,0,0.0146215,0.0134419,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,1,VAMP,1,1,1.4731,1355272,27510,37.6024,1880,1880,193,-0.00395378,0.0320291,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,3,isSafe,1,1,0.258937,54219,1707,24.4654,1223,1223,0,0.000496099,0.0530745,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,3,cbfRRTC,1,1,0.577254,41489,1194,19.821,1502,1502,0,0.0024267,0.071768,0,0,0.0151589,0.00833956,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,3,VAMP,1,1,0.0189061,83640,1887,19.9877,999,999,0,0.000749463,0.0032648,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,4,isSafe,1,1,0.346721,69433,2186,22.7428,1137,1137,0,6.61117e-05,0.0696757,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,4,cbfRRTC,1,1,0.130241,10574,326,18.9002,1475,1475,0,0.00179975,0.0114223,0,0,0.0158322,0.00917344,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,4,VAMP,1,1,0.0527072,161920,3905,16.4157,820,820,79,-0.00397928,0.0885233,0,0,0,0,0,0,0,0,0,0
3,bookshelf_tall_both_arms_easy,5,isSafe,1,1,1.85322,336450,10641,15.9556,797,797,0,3.17821e-05,0.0169404,0,0,0,0,0,0,0,0,0,0
