seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
2,bookshelf_tall_both_arms_easy,1,isSafe,1,0,5.00019,779020,24372,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,cbfRRTC,1,1,0.977699,67217,1939,23.473,1696,1696,0,0.00215758,0.0413489,0,0,0.0147093,0.023015,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,cbfNoCert,1,1,1.01541,70121,1942,23.474,1710,1710,0,0.00215369,0.0413489,0,0,0.0141151,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,qpFreeGate,1,0,5.0001,549476,22956,0,0,0,0,inf,inf,0,0,0.0199806,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,VAMP,1,1,1.17604,1094168,23833,25.006,1250,1250,54,-0.00389367,0.0373168,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,isSafe,1,1,0.16834,34285,1083,15.6337,781,781,0,0.000607368,0.0461145,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,cbfRRTC,1,1,0.530809,34511,1018,20.3032,1389,1389,2,-0.00179057,0.00505163,0,0,0.0153174,0.0242531,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,cbfNoCert,1,1,0.560564,36592,1018,20.303,1513,1513,2,-0.00179087,0.00505164,0,0,0.0144461,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,qpFreeGate,1,1,0.806901,109833,4629,27.8941,2071,2071,0,0.0065203,0.0510323,0,0,0.0203046,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,VAMP,1,1,0.0502363,160760,3683,21.3249,1066,1066,54,-0.002793,0.0605632,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,isSafe,1,1,0.429692,85253,2709,21.6816,1084,1084,0,1.75903e-05,0.00903493,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,cbfRRTC,1,1,0.12036,8113,259,15.3844,1232,1232,0,0.00511453,0.0885233,0,0,0.0162542,0.0151609,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,cbfNoCert,1,1,0.121865,8356,259,15.3843,1266,1266,0,0.00511465,0.0885233,0,0,0.0157815,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,qpFreeGate,1,1,0.57645,82241,3451,19.0793,1525,1525,0,0.0070589,0.0885233,0,0,0.0202491,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,VAMP,1,1,0.0123042,62144,1490,21.0494,1052,1052,35,-0.00389305,0.0885233,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,isSafe,1,1,0.254636,51696,1630,26.1876,1309,1309,0,8.68044e-05,0.00850083,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,cbfRRTC,1,1,0.408209,17908,580,13.2069,923,923,0,0.00471816,0.00506093,0,0,0.0168041,0.0137927,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,cbfNoCert,1,1,0.42731,19334,580,13.2069,954,954,0,0.00471816,0.00506096,0,0,0.0155649,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,qpFreeGate,1,1,0.395211,46918,1979,20.0352,1549,1549,0,0.00694151,0.0137431,0,0,0.0201171,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,VAMP,1,1,0.0340942,125144,2789,13.2888,664,664,59,-0.00294888,0.00177183,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,isSafe,1,1,0.402223,79037,2460,12.9538,647,647,0,0.000133411,0.00926326,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,cbfRRTC,1,1,0.0526759,2028,74,12.9534,981,981,3,-0.00263324,0.00522211,0,0,0.0183175,0.0236686,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,cbfNoCert,1,1,0.0546213,2204,74,12.9535,1028,1028,3,-0.00263324,0.00522211,0,0,0.016855,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,qpFreeGate,1,1,0.436766,52231,2180,16.1056,1282,1282,0,0.00670826,0.00833258,0,0,0.0199871,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,VAMP,1,1,0.00225774,17104,358,17.3568,867,867,16,-0.002641,0.00849118,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,isSafe,1,0,5.00015,785521,24809,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,cbfRRTC,1,1,1.18036,80842,2389,25.318,1819,1819,0,0.00583705,0.00512264,0,0,0.0151369,0.0270033,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,cbfNoCert,1,1,1.23009,84550,2391,25.3126,1824,1824,0,0.00583705,0.00512265,0,0,0.0144773,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,qpFreeGate,1,1,2.68909,333247,13961,33.0007,2613,2613,0,0.00619641,0.00975718,0,0,0.0201292,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,VAMP,1,1,3.08273,1724280,41187,29.8271,1491,1491,75,-0.00369778,0.00975718,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,isSafe,1,1,2.13384,376200,11866,21.8346,1091,1091,0,0.000340622,0.0268081,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,cbfRRTC,1,1,0.0242312,1597,55,10.7382,871,871,2,-0.00179999,0.0877069,0,0,0.0163834,0.0231684,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,cbfNoCert,1,1,0.0244147,1658,55,10.7382,893,893,2,-0.00173376,0.0877069,0,0,0.0157749,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,qpFreeGate,1,1,1.00015,137854,5794,27.9311,2136,2136,0,0.0062715,0.0877069,0,0,0.0201584,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,VAMP,1,1,0.12764,276864,6379,25.3883,1269,1269,100,-0.0037104,0.0160112,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,isSafe,1,1,0.508217,99624,3147,24.0768,1203,1203,0,0.00177477,0.00500305,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,cbfRRTC,1,1,0.471621,24444,739,20.2151,1385,1385,0,0.00453574,0.0058438,0,0,0.0155352,0.0164867,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,cbfNoCert,1,1,0.491868,25880,740,20.2149,1427,1427,0,0.00453554,0.00584373,0,0,0.0146669,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,qpFreeGate,1,1,0.964403,112027,4741,34.9119,2662,2662,0,0.00665904,0.00935924,0,0,0.0201535,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,VAMP,1,1,0.0347717,124264,2809,23.7293,1186,1186,8,-0.0020747,0.0137613,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,isSafe,1,1,2.26215,395303,12505,24.6429,1232,1232,0,0.000157272,0.00716442,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,cbfRRTC,1,1,0.148116,5896,185,12.7174,917,917,0,0.0055976,0.00500233,0,0,0.0158503,0.0259498,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,cbfNoCert,1,1,0.152613,6243,185,12.7168,920,920,0,0.0055976,0.00500229,0,0,0.0149637,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,qpFreeGate,1,1,1.55911,183900,7685,29.0815,2228,2228,0,0.00661041,0.00610699,0,0,0.0201503,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,VAMP,1,1,1.1175,1024960,24122,39.2376,1961,1961,32,-0.00391828,0.00292189,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,12,isSafe,1,1,1.39095,254596,8064,21.7289,1086,1086,2,-7.40015e-05,0.00945014,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,12,cbfRRTC,1,1,0.154858,10631,315,17.674,1257,1257,0,0.00405665,0.0696086,0,0,0.0154544,0.0231399,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,12,cbfNoCert,1,1,0.160946,11095,315,17.674,1296,1296,0,0.00405665,0.0696086,0,0,0.0148075,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,12,qpFreeGate,1,1,0.739894,104281,4418,23.0483,1779,1779,0,0.00615967,0.0318521,0,0,0.0201904,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,12,VAMP,1,1,0.0799056,185552,4177,22.5122,1125,1125,34,-0.00379268,0.0291629,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,1,isSafe,1,1,0.212435,43199,1363,26.173,1308,1308,0,0.00150409,0.0194775,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,1,cbfRRTC,1,0,5.0004,326803,9276,0,0,0,0,inf,inf,0,0,0.0145892,0.0216736,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,1,cbfNoCert,1,0,5.00026,329497,8874,0,0,0,0,inf,inf,0,0,0.0138534,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,1,qpFreeGate,1,1,0.797331,109061,4572,25.2787,1940,1940,0,0.00680683,0.015113,0,0,0.0199825,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,1,VAMP,1,1,0.180323,363984,7944,29.2053,1460,1460,68,-0.00382988,0.0137662,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,2,isSafe,1,1,0.117341,24284,767,13.567,678,678,0,0.000524116,0.0276985,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,2,cbfRRTC,1,1,0.0890131,4773,162,13.7087,940,940,33,-0.0235642,0.0792392,0,0,0.0170684,0.0238843,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,2,cbfNoCert,1,1,0.0894594,4922,160,13.4382,942,942,32,-0.0211661,0.0792392,0,0,0.0165848,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,2,qpFreeGate,1,1,0.0993161,13044,537,15.4992,1141,1141,0,0.00673468,0.0561491,0,0,0.0197605,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,2,VAMP,1,1,0.00383786,28504,626,18.9322,946,946,18,-0.0026998,0.00645736,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,3,isSafe,1,0,5.00947,1,1,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,3,cbfRRTC,1,0,5.00137,0,1,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,3,cbfNoCert,1,0,5.00525,0,1,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,3,qpFreeGate,1,0,5.00313,0,1,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,3,VAMP,1,0,5.00625,0,1,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,4,isSafe,1,1,0.0555923,11738,375,18.4256,921,921,0,0.0016843,0.00875228,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,4,cbfRRTC,1,1,0.207816,13789,388,13.4112,1045,1045,0,0.00581348,0.0114187,0,0,0.0142458,0.0249474,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,4,cbfNoCert,1,1,0.213865,14283,388,13.4112,1071,1071,0,0.0058136,0.0114187,0,0,0.0137526,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,4,qpFreeGate,1,1,0.157021,22857,973,20.3961,1649,1649,0,0.00707069,0.0148988,0,0,0.0200237,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,4,VAMP,1,1,0.00182007,14024,288,18.0145,900,900,7,-0.00296367,0.0199622,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,5,isSafe,1,1,2.29054,402360,12747,23.7935,1189,1189,0,7.49085e-05,0.012762,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,5,cbfRRTC,1,1,0.292109,19006,582,17.4404,1300,1300,0,0.00298719,0.0101718,0,0,0.0156465,0.00999684,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,5,cbfNoCert,1,1,0.302205,19876,582,17.4404,1331,1331,0,0.00298729,0.0101715,0,0,0.0149612,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,5,qpFreeGate,1,1,1.61115,216397,9032,30.1805,2298,2298,0,0.00639022,0.103123,0,0,0.0202631,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,5,VAMP,1,1,0.254067,426048,10162,26.009,1300,1300,47,-0.00385524,0.00977423,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,6,isSafe,1,1,0.0392497,8341,264,18.073,903,903,0,0.00120461,0.00857225,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,6,cbfRRTC,1,1,0.748675,44874,1284,28.0601,2077,2077,0,0.00208942,0.0996456,0,0,0.0144388,0.00886928,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,6,cbfNoCert,1,1,0.766523,46292,1284,28.0601,2101,2101,0,0.00208942,0.0996456,0,0,0.0139966,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,6,qpFreeGate,1,1,0.036587,5053,225,17.5642,1290,1290,0,0.00751181,0.030621,0,0,0.0198634,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,6,VAMP,1,1,0.00147543,12800,237,18.6073,930,930,7,-0.00448734,0.0406454,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,7,isSafe,1,1,0.0330404,6924,220,14.852,742,742,0,0.00450848,0.0417864,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,7,cbfRRTC,1,1,0.453628,28059,776,19.5972,1477,1477,2,-0.00192847,0.0069028,0,0,0.0144347,0.016394,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,7,cbfNoCert,1,1,0.4758,29733,776,19.5971,1496,1496,2,-0.00192847,0.00690277,0,0,0.0136315,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,7,qpFreeGate,1,1,0.177145,25417,1098,29.6982,2341,2341,0,0.00671433,0.0418076,0,0,0.0201005,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,7,VAMP,1,1,0.00127544,11208,240,16.1019,805,805,0,0.00141704,0.0145446,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,8,isSafe,1,1,1.82593,328642,10409,28.5698,1428,1428,0,0.00230115,0.0255919,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,8,cbfRRTC,1,1,0.445605,30902,969,29.4718,2136,2136,0,0.00545105,0.078749,0,0,0.0161231,0.0259207,0,0,0,0,0,0
2,bookshelf_tall_both_arms_medium,8,cbfNoCert,1,1,0.473279,32994,969,29.4719,2221,2221,0,0.00545101,0.078749,0,0,0.0151011,0,0,0,0,0,0,0
