seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
2,bookshelf_tall_both_arms_easy,1,isSafe,1,0,5.00009,792075,24781,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,cbfRRTC,1,1,0.997234,67626,1938,23.4736,1698,1698,0,0.00215419,0.0413489,0,0,0.0146177,0.0222104,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,cbfNoCert,1,1,1.03248,70121,1942,23.474,1710,1710,0,0.00215369,0.0413489,0,0,0.0141151,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,qpFreeGate,1,0,5.00032,490051,20515,0,0,0,0,inf,inf,0,0,0.0200125,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,1,VAMP,1,1,1.1543,1094168,23833,25.006,1250,1250,54,-0.00389367,0.0373168,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,isSafe,1,1,0.167633,34285,1083,15.6337,781,781,0,0.000607368,0.0461145,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,cbfRRTC,1,1,0.583463,34711,1018,20.3025,1400,1400,2,-0.00179547,0.00505164,0,0,0.0152254,0.0227305,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,cbfNoCert,1,1,0.609957,36592,1018,20.303,1513,1513,2,-0.00179087,0.00505164,0,0,0.0144461,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,qpFreeGate,1,1,0.995119,109833,4629,27.8941,2071,2071,0,0.0065203,0.0510323,0,0,0.0203046,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,3,VAMP,1,1,0.0525949,160760,3683,21.3249,1066,1066,54,-0.002793,0.0605632,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,isSafe,1,1,0.429266,85253,2709,21.6816,1084,1084,0,1.75903e-05,0.00903493,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,cbfRRTC,1,1,0.123521,8146,259,15.3843,1235,1235,0,0.00511458,0.0885233,0,0,0.0161883,0.0159588,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,cbfNoCert,1,1,0.125757,8356,259,15.3843,1266,1266,0,0.00511465,0.0885233,0,0,0.0157815,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,qpFreeGate,1,1,0.666682,82241,3451,19.0793,1525,1525,0,0.0070589,0.0885233,0,0,0.0202491,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,4,VAMP,1,1,0.0124434,62144,1490,21.0494,1052,1052,35,-0.00389305,0.0885233,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,isSafe,1,1,0.253949,51696,1630,26.1876,1309,1309,0,8.68044e-05,0.00850083,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,cbfRRTC,1,1,0.477767,17983,580,13.2072,926,926,0,0.00471816,0.00506097,0,0,0.0167343,0.0167936,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,cbfNoCert,1,1,0.499328,19334,580,13.2069,954,954,0,0.00471816,0.00506096,0,0,0.0155649,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,qpFreeGate,1,1,0.487989,46918,1979,20.0352,1549,1549,0,0.00694151,0.0137431,0,0,0.0201171,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,5,VAMP,1,1,0.0338228,125144,2789,13.2888,664,664,59,-0.00294888,0.00177183,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,isSafe,1,1,0.400125,79037,2460,12.9538,647,647,0,0.000133411,0.00926326,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,cbfRRTC,1,1,0.0622338,2043,74,12.9535,981,981,3,-0.00263324,0.00522211,0,0,0.0181832,0.0254528,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,cbfNoCert,1,1,0.0647351,2204,74,12.9535,1028,1028,3,-0.00263324,0.00522211,0,0,0.016855,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,qpFreeGate,1,1,0.539499,52231,2180,16.1056,1282,1282,0,0.00670826,0.00833258,0,0,0.0199871,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,6,VAMP,1,1,0.00224508,17104,358,17.3568,867,867,16,-0.002641,0.00849118,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,isSafe,1,0,5.00008,788725,24911,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,cbfRRTC,1,1,1.23044,81788,2397,25.3118,1829,1829,0,0.00583705,0.00512265,0,0,0.015034,0.0247958,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,cbfNoCert,1,1,1.26674,84550,2391,25.3126,1824,1824,0,0.00583705,0.00512265,0,0,0.0144773,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,qpFreeGate,1,1,3.10847,333247,13961,33.0007,2613,2613,0,0.00619641,0.00975718,0,0,0.0201292,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,7,VAMP,1,1,2.9919,1724280,41187,29.8271,1491,1491,75,-0.00369778,0.00975718,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,isSafe,1,1,2.13523,376200,11866,21.8346,1091,1091,0,0.000340622,0.0268081,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,cbfRRTC,1,1,0.0282528,1607,55,10.7384,871,871,2,-0.0015607,0.0877069,0,0,0.0162782,0.0192906,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,cbfNoCert,1,1,0.0283508,1658,55,10.7382,893,893,2,-0.00173376,0.0877069,0,0,0.0157749,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,qpFreeGate,1,1,1.17648,137854,5794,27.9311,2136,2136,0,0.0062715,0.0877069,0,0,0.0201584,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,8,VAMP,1,1,0.129872,276864,6379,25.3883,1269,1269,100,-0.0037104,0.0160112,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,isSafe,1,1,0.507527,99624,3147,24.0768,1203,1203,0,0.00177477,0.00500305,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,cbfRRTC,1,1,0.53582,24565,740,20.2151,1391,1391,0,0.00453554,0.00584374,0,0,0.0154601,0.0171789,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,cbfNoCert,1,1,0.557303,25880,740,20.2149,1427,1427,0,0.00453554,0.00584373,0,0,0.0146669,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,qpFreeGate,1,1,1.18041,112027,4741,34.9119,2662,2662,0,0.00665904,0.00935924,0,0,0.0201535,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,10,VAMP,1,1,0.0345872,124264,2809,23.7293,1186,1186,8,-0.0020747,0.0137613,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,isSafe,1,1,2.24812,395303,12505,24.6429,1232,1232,0,0.000157272,0.00716442,0,0,0,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,cbfRRTC,1,1,0.165373,5943,185,12.7168,916,916,0,0.0055976,0.00500229,0,0,0.015719,0.0287733,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,cbfNoCert,1,1,0.170764,6243,185,12.7168,920,920,0,0.0055976,0.00500229,0,0,0.0149637,0,0,0,0,0,0,0
2,bookshelf_tall_both_arms_easy,11,qpFreeGate,1,1,1.98673,183900,7685,29.0815,2228,2228,0,0.00661041,0.00610699,0,0,0.0201503,0,0,0,0,0,0,0
