seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction
2,bookshelf_tall,1,isSafe,1,1,0.000959747,1053,14,19.1911,11,961,0,0.00385175,0.00249477,0,0,0,0
2,bookshelf_tall,1,bubbleCBF,1,1,0.000232925,96,7,7.72637,428,428,0,0.00162134,0.00249477,0,0,0.080483,0.541667
2,bookshelf_tall,1,isSafeKPIECE,1,1,0.00649601,7544,85,91.2931,40,4566,2,-0.00158292,0.000533296,0,0,0,0
2,bookshelf_tall,1,bubbleCBFKPIECE,1,1,0.0344861,15294,444,170.306,9994,9994,2,-0.00179228,0.00249477,0,0,0.056405,0.29286
2,bookshelf_tall,1,VAMP,1,1,5.5932e-05,1108,9,10.1778,7,510,0,0.00134391,0.00249477,0,0,0,0
2,bookshelf_tall,2,isSafe,1,1,0.00312115,3595,39,16.3013,10,817,0,0.00531366,0.00249477,0,0,0,0
2,bookshelf_tall,2,bubbleCBF,1,1,0.00137411,522,18,10.3267,637,637,0,0.00153538,0.00249477,0,0,0.0327232,0.0766284
2,bookshelf_tall,2,isSafeKPIECE,1,1,0.0379416,44357,490,212.849,90,10644,4,-0.00135674,0.00249477,0,0,0,0
2,bookshelf_tall,2,bubbleCBFKPIECE,1,1,0.016416,6860,188,94.6174,5559,5559,4,-0.00594208,0.00145602,0,0,0.048629,0.202624
2,bookshelf_tall,2,VAMP,1,1,5.2423e-05,821,10,11.0225,7,553,9,-0.00222704,0.00249477,0,0,0,0
2,bookshelf_tall,8,isSafe,1,1,0.000908942,1045,13,9.65827,6,484,0,0.000278469,0.00249477,0,0,0,0
2,bookshelf_tall,8,bubbleCBF,1,1,0.00624096,2233,44,19.5306,1253,1253,0,0.000278469,0.00249477,0,0,0.0256698,0.0501567
2,bookshelf_tall,8,isSafeKPIECE,1,1,0.467005,543951,6030,208.787,92,10441,7,-0.00499902,0.00190632,0,0,0,0
2,bookshelf_tall,8,bubbleCBFKPIECE,1,1,0.113574,46544,1287,219.707,13219,13219,17,-0.00223238,0.00121019,0,0,0.0479171,0.19691
2,bookshelf_tall,8,VAMP,1,1,0.000257684,8433,37,14.4686,9,725,0,0.000200084,0.00249477,0,0,0,0
2,bookshelf_tall,9,isSafe,1,1,0.0122985,13753,154,18.015,11,902,7,-0.00224995,0.00249477,0,0,0,0
2,bookshelf_tall,9,bubbleCBF,1,1,0.00046285,166,7,7.71662,469,469,3,-0.00224995,0.00249477,0,0,0.0495997,0.138554
2,bookshelf_tall,9,isSafeKPIECE,1,1,0.133622,155615,1715,181.608,78,9082,5,-0.00224995,0.00192003,0,0,0,0
2,bookshelf_tall,9,bubbleCBFKPIECE,1,1,1.07395,445956,12660,147.309,8901,8901,13,-0.000594339,0.00106009,0,0,0.0520932,0.232355
2,bookshelf_tall,9,VAMP,1,1,0.000658896,19038,91,22.5578,13,1129,2,-0.00224995,0.00249477,0,0,0,0
2,bookshelf_tall,10,isSafe,1,1,0.000618744,682,10,9.74316,6,489,4,-0.000807731,0.00249477,0,0,0,0
2,bookshelf_tall,10,bubbleCBF,1,1,0.000650025,236,8,7.84351,461,461,1,-3.43804e-05,0.00249477,0,0,0.0358866,0.122881
2,bookshelf_tall,10,isSafeKPIECE,1,1,0.0198138,23111,267,130.397,57,6521,4,-0.0026324,0.000102142,0,0,0,0
