seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction
1,bookshelf_tall,1,isSafe,1,1,0.00116159,1272,14,13.0991,8,656,0,0.00385175,0.00249477,0,0,0,0
1,bookshelf_tall,1,bubbleCBF,1,1,0.000381532,151,7,8.19531,463,463,0,0.00159552,0.00249477,0,0,0.0542736,0.317881
1,bookshelf_tall,1,isSafeKPIECE,1,1,0.0145414,16859,183,82.7851,33,4141,1,-0.000695018,0.00249477,0,0,0,0
1,bookshelf_tall,1,bubbleCBFKPIECE,1,1,0.00692081,3126,94,122.084,7034,7034,26,-0.0216627,0.00249477,0,0,0.0584296,0.319578
1,bookshelf_tall,1,VAMP,1,1,5.2005e-05,883,9,11.1873,7,561,1,-0.000124123,0.00249477,0,0,0,0
1,bookshelf_tall,2,isSafe,1,1,0.00438763,5000,56,15.8819,10,796,0,0.00445203,0.00249477,0,0,0,0
1,bookshelf_tall,2,bubbleCBF,1,1,0.00220478,845,85,16.7011,1139,1139,0,0.00155378,0.00249477,0,0,0.033611,0.143195
1,bookshelf_tall,2,isSafeKPIECE,1,1,0.0307801,35990,395,161.516,69,8077,3,-0.00215973,0.00241248,0,0,0,0
1,bookshelf_tall,2,bubbleCBFKPIECE,1,1,0.00280785,1267,48,88.0812,4909,4909,1,-0.000940221,0.00249477,0,0,0.0833987,0.51618
1,bookshelf_tall,2,VAMP,1,1,0.000633828,19864,81,18.6759,11,935,4,-0.00133198,0.00249477,0,0,0,0
1,bookshelf_tall,8,isSafe,1,1,0.00118655,1355,17,10.3821,7,521,14,-0.00448261,0.00249477,0,0,0,0
1,bookshelf_tall,8,bubbleCBF,1,1,0.00163109,597,17,12.4952,790,790,0,0.000278469,0.00249477,0,0,0.0346155,0.0887772
1,bookshelf_tall,8,isSafeKPIECE,1,1,0.00755367,8796,94,76.7861,33,3841,0,0.000278469,0.000232293,0,0,0,0
1,bookshelf_tall,8,bubbleCBFKPIECE,1,1,0.0276301,11600,320,93.4902,5451,5451,4,-0.00304778,0.00249477,0,0,0.0486091,0.207586
1,bookshelf_tall,8,VAMP,1,1,8.9794e-05,2693,14,11.1283,7,558,4,-0.000513078,0.00249477,0,0,0,0
1,bookshelf_tall,9,isSafe,1,1,0.00352071,4010,47,19.4836,11,976,5,-0.00224995,0.00249477,0,0,0,0
1,bookshelf_tall,9,bubbleCBF,1,1,0.0154988,5440,88,7.80902,507,507,2,-0.00224995,0.00249477,0,0,0.0247508,0.0369485
1,bookshelf_tall,9,isSafeKPIECE,1,1,0.189187,220801,2418,316.968,136,15850,13,-0.00405377,0.000404992,0,0,0,0
1,bookshelf_tall,9,bubbleCBFKPIECE,1,1,0.037963,15253,417,107.936,6636,6636,7,-0.00224995,0.00249477,0,0,0.0462957,0.191569
1,bookshelf_tall,9,VAMP,1,1,0.00052146,16670,73,12.2457,8,614,25,-0.00241064,0.00249477,0,0,0,0
1,bookshelf_tall,10,isSafe,1,1,0.00134606,1553,19,5.55193,4,279,1,-3.43804e-05,0.00249477,0,0,0,0
1,bookshelf_tall,10,bubbleCBF,1,1,0.00236166,867,25,14.557,953,953,1,-3.43804e-05,0.00249477,0,0,0.0287317,0.0495963
1,bookshelf_tall,10,isSafeKPIECE,1,1,0.0111718,13054,149,95.1661,42,4760,2,-0.00303191,0.00249477,0,0,0,0
1,bookshelf_tall,10,bubbleCBFKPIECE,1,1,0.0482127,19784,537,142.091,8505,8505,10,-0.00093891,0.00103586,0,0,0.0462916,0.193793
1,bookshelf_tall,10,VAMP,1,1,4.0584e-05,704,7,9.47429,6,475,1,-3.43804e-05,0.00249477,0,0,0,0
1,bookshelf_tall,11,isSafe,1,1,0.00274621,3114,36,12.7439,8,639,0,0.000799502,0.00249477,0,0,0,0
1,bookshelf_tall,11,bubbleCBF,1,1,0.00621043,2222,39,23.1926,1532,1532,0,0.00164496,0.00249477,0,0,0.0247129,0.0459046
1,bookshelf_tall,11,isSafeKPIECE,1,1,0.0729604,85200,948,224.657,99,11234,6,-0.00221551,6.34822e-06,0,0,0,0
1,bookshelf_tall,11,bubbleCBFKPIECE,1,1,0.0440262,18961,543,216.198,12616,12616,8,-0.00862581,0.00122063,0,0,0.053089,0.253309
1,bookshelf_tall,11,VAMP,1,1,0.000285176,8466,45,8.96433,6,450,0,0.00215429,0.00249477,0,0,0,0
1,bookshelf_tall,15,isSafe,1,1,0.00336241,3841,44,16.8878,10,846,7,-0.00192678,0.00249477,0,0,0,0
1,bookshelf_tall,15,bubbleCBF,1,1,0.00155485,524,15,10.4888,703,703,0,0.001558,0.00249477,0,0,0.0266623,0.0133588
1,bookshelf_tall,15,isSafeKPIECE,1,1,0.0509808,59743,679,235.082,100,11756,8,-0.0022944,0.00249477,0,0,0,0
1,bookshelf_tall,15,bubbleCBFKPIECE,1,1,0.0283681,11802,323,130.627,7898,7898,5,-0.00154477,0.00101587,0,0,0.047291,0.185647
1,bookshelf_tall,15,VAMP,1,1,0.000384831,11598,49,14.8108,9,742,0,3.37877e-05,0.000300443,0,0,0,0
1,bookshelf_tall,17,isSafe,1,1,0.00126196,1431,17,11.9384,7,598,6,-0.00195326,0.00249477,0,0,0,0
1,bookshelf_tall,17,bubbleCBF,1,1,0.00741722,2612,51,19.2059,1220,1220,0,0.000258991,0.00249477,0,0,0.0277275,0.0271822
1,bookshelf_tall,17,isSafeKPIECE,1,1,0.0130598,15322,169,112.69,50,5636,1,-0.0013166,0.000457452,0,0,0,0
1,bookshelf_tall,17,bubbleCBFKPIECE,1,1,0.00826876,3655,113,143.766,8226,8226,4,-0.000172116,0.0010264,0,0,0.0622107,0.319289
1,bookshelf_tall,17,VAMP,1,1,0.000117477,2804,19,16.1367,10,808,0,0.000965609,0.00249477,0,0,0,0
1,bookshelf_tall,19,isSafe,1,1,0.00375427,4323,48,16.1574,10,809,4,-0.00160429,0.00249477,0,0,0,0
1,bookshelf_tall,19,bubbleCBF,1,1,0.000760657,285,9,7.28935,465,465,0,0.00104368,0.00249477,0,0,0.0345031,0.0982456
1,bookshelf_tall,19,isSafeKPIECE,1,1,0.0025789,3017,39,40.9412,22,2049,14,-0.00572032,0.00249477,0,0,0,0
1,bookshelf_tall,19,bubbleCBFKPIECE,1,1,0.00945442,4067,117,37.9378,2309,2309,7,-0.000625128,0.00249477,0,0,0.0535608,0.254979
1,bookshelf_tall,19,VAMP,1,1,0.000113966,2749,20,13.0455,8,654,4,-0.000989047,0.00249477,0,0,0,0
1,bookshelf_tall,22,isSafe,1,1,0.00753754,8475,96,12.9755,8,650,4,-0.00135414,0.00249477,0,0,0,0
1,bookshelf_tall,22,bubbleCBF,1,1,0.00239411,840,29,11.9154,778,778,22,-0.00177954,0.00249477,0,0,0.0284982,0.0607143
1,bookshelf_tall,22,isSafeKPIECE,1,1,0.0781133,91305,1012,120.393,56,6021,1,-0.000259307,0.00122615,0,0,0,0
1,bookshelf_tall,22,bubbleCBFKPIECE,1,1,0.0251385,10347,278,88.1835,5292,5292,5,-0.00235431,0.0010324,0,0,0.0461119,0.194742
1,bookshelf_tall,22,VAMP,1,1,0.000693901,22903,92,16.6504,10,834,0,0.00280062,0.00249477,0,0,0,0
1,bookshelf_tall,23,isSafe,1,1,0.000685009,767,11,12.0051,8,602,0,0.00424879,0.00249477,0,0,0,0
1,bookshelf_tall,23,bubbleCBF,1,1,0.001078,392,10,10.0567,636,636,0,0.000224695,0.00249477,0,0,0.0303558,0.0484694
1,bookshelf_tall,23,isSafeKPIECE,1,1,0.0131894,15452,179,109.426,50,5473,1,-0.000828533,0.00249477,0,0,0,0
1,bookshelf_tall,23,bubbleCBFKPIECE,1,1,0.0268606,10841,291,120.219,7192,7192,0,0.000276855,0.00249477,0,0,0.0445549,0.180426
1,bookshelf_tall,23,VAMP,1,1,7.2279e-05,1743,11,15.4603,9,775,11,-0.00339399,0.00249477,0,0,0,0
1,bookshelf_tall,28,isSafe,1,1,0.00504325,5793,56,20.0603,12,1005,3,-0.000236002,0.00249477,0,0,0,0
1,bookshelf_tall,28,bubbleCBF,1,1,0.000304793,128,8,8.08855,460,460,0,0.000847076,0.00249477,0,0,0.0631918,0.335938
