seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction
1,bookshelf_tall,1,isSafe,1,1,0.00110333,1272,14,13.0991,8,656,0,0.00385175,0.00249477,0,0,0,0
1,bookshelf_tall,1,bubbleCBF,1,1,0.000490138,227,11,10.4678,581,581,0,0.00200651,0.00249477,0,0,0.0567793,0.365639
1,bookshelf_tall,1,VAMP,1,1,6.1093e-05,1430,10,12.0032,8,602,2,-0.00306561,0.00249477,0,0,0,0
1,bookshelf_tall,2,isSafe,1,1,0.00294324,3527,41,20.1589,12,1009,0,0.00209964,0.00249477,0,0,0,0
1,bookshelf_tall,2,bubbleCBF,1,1,0.000226073,113,8,8.45401,489,489,0,0.000613186,0.00249477,0,0,0.0748143,0.309735
1,bookshelf_tall,2,VAMP,1,1,0.000336779,10080,50,16.8057,10,842,0,0.00531366,0.00249477,0,0,0,0
1,bookshelf_tall,8,isSafe,1,1,0.000795339,917,13,11.2076,7,562,0,0.000278469,0.00249477,0,0,0,0
1,bookshelf_tall,8,bubbleCBF,1,1,0.000255548,126,7,8.39503,484,484,0,0.000278469,0.00249477,0,0,0.0666272,0.380952
1,bookshelf_tall,8,VAMP,1,1,0.00011921,3276,20,15.2744,9,765,0,0.000278469,0.00249477,0,0,0,0
1,bookshelf_tall,9,isSafe,1,1,0.000886098,1054,15,16.2526,10,814,14,-0.00224995,0.00249477,0,0,0,0
1,bookshelf_tall,9,bubbleCBF,1,1,0.00169353,647,17,12.2556,751,751,1,-0.00224995,0.00249477,0,0,0.0347897,0.0602782
1,bookshelf_tall,9,VAMP,1,1,0.000534353,18245,76,12.3636,8,620,2,-0.00224995,0.00249477,0,0,0,0
1,bookshelf_tall,10,isSafe,1,1,0.000948182,1109,14,9.9575,6,499,1,-3.43804e-05,0.00249477,0,0,0,0
1,bookshelf_tall,10,bubbleCBF,1,1,0.0098888,3917,61,13.1171,855,855,1,-3.43804e-05,0.00249477,0,0,0.0256232,0.0204238
1,bookshelf_tall,10,VAMP,1,1,4.4835e-05,1342,8,9.49149,6,476,8,-0.000544566,0.00249477,0,0,0,0
1,bookshelf_tall,11,isSafe,1,1,0.00235799,2811,34,10.7873,7,541,0,0.00215429,0.00249477,0,0,0,0
1,bookshelf_tall,11,bubbleCBF,1,1,0.00199381,800,20,15.9286,1003,1003,0,0.00215429,0.00249477,0,0,0.0302848,0.08375
1,bookshelf_tall,11,VAMP,1,1,0.000310003,11109,49,22.6633,13,1135,6,-0.00274983,0.00249477,0,0,0,0
1,bookshelf_tall,15,isSafe,1,1,0.00466761,5509,64,15.7807,9,791,0,0.0035865,0.00249477,0,0,0,0
1,bookshelf_tall,15,bubbleCBF,1,1,0.00147532,562,17,12.551,839,839,0,0.000382274,0.00249477,0,0,0.0294,0.0106762
1,bookshelf_tall,15,VAMP,1,1,0.000161696,3991,24,18.9712,11,950,0,0.000420488,0.00249477,0,0,0,0
1,bookshelf_tall,17,isSafe,1,1,0.000722711,860,12,13.426,8,673,0,0.000965609,0.00249477,0,0,0,0
1,bookshelf_tall,17,bubbleCBF,1,1,0.00124779,496,14,10.3891,636,636,0,0.000585538,0.00249477,0,0,0.0340475,0.0362903
1,bookshelf_tall,17,VAMP,1,1,0.000198993,5851,31,13.9068,8,697,0,0.000965609,0.00249477,0,0,0,0
1,bookshelf_tall,19,isSafe,1,1,0.000287708,325,6,7.62615,5,383,0,0.00164195,0.00249477,0,0,0,0
1,bookshelf_tall,19,bubbleCBF,1,1,0.00129053,518,14,11.2355,683,683,34,-0.0164441,0.00249477,0,0,0.0339915,0.015444
1,bookshelf_tall,19,VAMP,1,1,8.6429e-05,3274,13,9.16743,6,460,0,0.000523902,0.00249477,0,0,0,0
1,bookshelf_tall,22,isSafe,1,1,0.00774597,9164,108,13.516,8,677,0,0.00212594,0.00249477,0,0,0,0
1,bookshelf_tall,22,bubbleCBF,1,1,0.00144986,574,14,11.8141,768,768,0,5.07348e-05,0.00249477,0,0,0.0287539,0.0662021
1,bookshelf_tall,22,VAMP,1,1,0.000129937,3176,22,17.8436,10,894,6,-0.00177673,0.00249477,0,0,0,0
1,bookshelf_tall,23,isSafe,1,1,0.000835249,989,13,17.4145,10,872,16,-0.00506748,0.00249477,0,0,0,0
1,bookshelf_tall,23,bubbleCBF,1,1,0.000674892,274,9,7.52163,504,504,0,8.17726e-05,0.00249477,0,0,0.029275,0.0182482
1,bookshelf_tall,23,VAMP,1,1,7.7755e-05,1723,14,9.05138,6,454,0,8.30054e-05,0.00249477,0,0,0,0
1,bookshelf_tall,28,isSafe,1,1,0.00343845,4066,43,12.8633,8,645,1,-8.76162e-05,0.00249477,0,0,0,0
1,bookshelf_tall,28,bubbleCBF,1,1,0.000317677,152,9,7.26472,434,434,0,8.40698e-06,0.00249477,0,0,0.0477942,0.276316
1,bookshelf_tall,28,VAMP,1,1,0.000242575,9678,35,14.5729,9,730,29,-0.00260246,0.00249477,0,0,0,0
1,bookshelf_tall,29,isSafe,1,1,0.00220132,2603,28,18.3427,11,919,0,0.00136666,0.00249477,0,0,0,0
1,bookshelf_tall,29,bubbleCBF,1,1,0.00118121,489,17,7.73152,521,521,0,0.000541325,0.00249477,0,0,0.0283678,0.0265849
1,bookshelf_tall,29,VAMP,1,1,5.221e-05,1184,9,10.3008,7,517,0,0.00136666,0.00249477,0,0,0,0
1,bookshelf_tall,33,isSafe,1,1,0.00155207,1832,20,14.4456,9,724,3,-0.0006161,0.00249477,0,0,0,0
1,bookshelf_tall,33,bubbleCBF,1,1,0.000293088,139,7,7.04004,417,417,2,-0.000584279,0.00249477,0,0,0.0567753,0.251799
1,bookshelf_tall,33,VAMP,1,1,3.067e-05,478,7,4.4546,4,224,5,-0.00358375,0.00249477,0,0,0,0
1,bookshelf_tall,36,isSafe,1,1,0.00479637,5686,66,14.3103,9,717,10,-0.00231148,0.00249477,0,0,0,0
