scene,index,planner,skipped,solved,seconds,evaluations,vertices,rad_per_call,coarse,min_clearance,unsafe_states,audited_states,misses,min_self_overlap,self_colliding
bookshelf_tall,43,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,43,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,44,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,44,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,45,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,45,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,46,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,46,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,47,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,47,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,48,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,48,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,49,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,49,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,50,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,50,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,51,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,51,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,52,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,52,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,53,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,53,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,54,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,54,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,55,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,55,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,56,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,56,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,57,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,57,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,58,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,58,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,59,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,59,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,60,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,60,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,61,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,61,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,62,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,62,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_tall,63,rrtconnect,1,0,0,0,0,0,0,,,,,,
