seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,hop_floored,hop_at_region,hop_edge_limited,qp_calls,qp_rows,qp_solves
1,bookshelf_tall,13,isSafe,1,1,0.0384469,5162,28,11.1221,7,558,0,0.00524811,0.00249477,0,0,0,0,81,23,0.345679,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,13,qpFixed,1,1,0.0466356,3620,35,14.5211,1084,1084,0,0.00408509,0.00145431,0,0,0.0118178,0,9,8,3.88889,0,0,0,1,0,0,3620,957758,2968
1,bookshelf_tall,13,qpPlain,1,1,0.0501129,3620,35,14.5211,1084,1084,0,0.00408509,0.00145431,0,0,0.0118178,0,9,8,3.88889,0,0,0,1,0,0,3620,1241660,3620
1,bookshelf_tall,13,qpAdaptive,1,1,0.0341784,2489,35,14.5305,993,993,0,0.0040813,0.00145418,0,0,0.0171802,0.242266,9,8,3.88889,0,0,0,0.75452,0.234632,0.0108477,2489,650287,2369
1,bookshelf_tall,13,qpFreeGate,1,1,0.0253814,2186,14,12.6678,1037,1037,0,0.00524811,0.00249477,0,0,0.00750635,0,14,6,1,0,0,0,1,0,0,0,0,0
1,bookshelf_tall,13,qpFreeEnvelope,1,1,0.00482669,145,16,9.97932,518,518,0,0.00524811,0.00249477,0,0,0.120897,0.97931,17,7,0.941176,0,0,0,0.0137931,0.8,0.186207,0,0,0
1,bookshelf_tall,13,qpEnvelope,1,1,0.020159,1406,28,17.6877,1074,1074,0,0.00315335,0.00142597,0,0,0.0293045,0.168563,9,8,3.11111,0,0,0,0.828592,0.154339,0.0170697,1406,358325,1357
1,bookshelf_tall,39,isSafe,1,1,0.0252266,3203,18,18.8043,11,942,0,0.00317061,0.00249477,0,0,0,0,45,13,0.4,0,0,0,0,0,0,0,0,0
1,bookshelf_tall,39,qpFixed,1,1,0.0069592,549,6,7.48708,550,550,0,0.00317061,0.00249477,0,0,0.0136377,0,1,1,6,0,0,0,1,0,0,549,158520,146
1,bookshelf_tall,39,qpPlain,1,1,0.00715903,549,6,7.48708,550,550,0,0.00317061,0.00249477,0,0,0.0136377,0,1,1,6,0,0,0,1,0,0,549,188307,549
